time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,correct_role_inference,incorrect_role_inference,correct_state_inference,incorrect_state_inference
2448000000,CRITICAL:2,2.2048192771084345,647196000,491935000,1303445000,5424000,19658432.309267793,6611906.25,6784,7920140198000,6650,122400000,61191314,1499282,0,2977000,2445023000,40801490,81598510,30599550,91800450
2451600000,CRITICAL:2,2.2048192771084345,647196000,491935000,1307045000,5424000,19658432.309267793,6611906.25,6796,7947079882000,6662,122580000,61281606,1499282,0,2986000,2448614000,40861562,81718438,30644563,91935437
2455200000,CRITICAL:2,2.2048192771084345,647196000,491935000,1310645000,5424000,19658432.309267793,6611906.25,6808,7976513473000,6674,122760000,61371306,1499282,0,2994000,2452206000,40921450,81838550,30689346,92070654
2458800000,CRITICAL:2,2.2048192771084345,647196000,491935000,1314245000,5424000,19658432.309267793,6611906.25,6820,8005990297000,6686,122940000,61461357,1499282,0,3001000,2455799000,40981661,81958339,30734578,92205422
2462400000,CRITICAL:2,2.2048192771084345,647196000,491935000,1317845000,5424000,19658432.309267793,6611906.25,6832,8035510389000,6698,123120000,61551722,1499282,0,3013000,2459387000,41041778,82078222,30779471,92340529
2466000000,CRITICAL:2,2.2048192771084345,647196000,491935000,1321445000,5424000,19658432.309267793,6611906.25,6844,8065073725000,6710,123300000,61641867,1499282,0,3020000,2462980000,41101763,82198237,30824351,92475649
2469600000,CRITICAL:2,2.2048192771084345,647196000,491935000,1325045000,5424000,19658432.309267793,6611906.25,6856,8094680304000,6722,123480000,61731807,1499282,0,3026000,2466574000,41162131,82317869,30869112,92610888
2473200000,CRITICAL:2,2.2048192771084345,647196000,491935000,1328645000,5424000,19658432.309267793,6611906.25,6868,8124330122000,6734,123660000,61821679,1499282,0,3031000,2470169000,41221878,82438122,30914073,92745927
2476800000,CRITICAL:2,2.2048192771084345,647196000,491935000,1332245000,5424000,19658432.309267793,6611906.25,6880,8149073243000,6746,123840000,61911682,1499282,0,3041000,2473759000,41281908,82558092,30959209,92880791
2480400000,CRITICAL:2,2.2048192771084345,647196000,491935000,1335845000,5424000,19658432.309267793,6611906.25,6892,8176332973000,6758,124020000,62001810,1499282,0,3051000,2477349000,41341614,82678386,31004255,93015745
2484000000,CRITICAL:2,2.2048192771084345,647196000,491935000,1339445000,5424000,19658432.309267793,6611906.25,6904,8201148796000,6770,124200000,62091590,1499282,0,3057000,2480943000,41401655,82798345,31049192,93150808
2487600000,CRITICAL:2,2.2048192771084345,647196000,491935000,1343045000,5424000,19658432.309267793,6611906.25,6916,8226001737000,6782,124380000,62181599,1499282,0,3064000,2484536000,41461758,82918242,31094385,93285615
2491200000,CRITICAL:2,2.2469879518072293,647196000,491935000,1346645000,5424000,19658432.309267793,6611906.25,6928,8253379799000,6794,124560000,62271846,1500274,0,3070000,2488130000,41521626,83038374,31139512,93420488
2494800000,CRITICAL:2,2.2048192771084345,647196000,491935000,1350245000,5424000,19654703.62263185,6611906.25,6935,8270825106000,6800,124740000,62361595,1500460,0,3074000,2491726000,41581940,83158060,31184650,93555350
2498400000,CRITICAL:2,2.2048192771084345,647196000,491935000,1353845000,5424000,19654703.62263185,6611906.25,6944,8290795660000,6809,124920000,62451733,1500460,0,3086000,2495314000,41641940,83278060,31229680,93690320
2502000000,CRITICAL:2,2.2048192771084345,647196000,491935000,1357445000,5424000,19654703.62263185,6611906.25,6956,8320791432000,6821,125100000,62541735,1500460,0,3089000,2498911000,41701830,83398170,31274677,93825323
2505600000,CRITICAL:2,2.2048192771084345,647196000,491935000,1361045000,5424000,19654703.62263185,6611906.25,6968,8350830443000,6833,125280000,62631891,1500460,0,3104000,2502496000,41761493,83518507,31319774,93960226
2509200000,CRITICAL:2,2.2469879518072293,647196000,491935000,1364634000,5435000,19647948.43830005,6611906.25,6978,8375896524000,6842,125460000,62721690,1501933,0,3110000,2506090000,41821294,83638706,31364672,94095328
2512800000,CRITICAL:2,2.2469879518072293,647196000,491935000,1368234000,5435000,19647948.43830005,6611906.25,6984,8390959002000,6848,125640000,62811726,1503654,0,3110000,2509690000,41881348,83758652,31409803,94230197
2516400000,CRITICAL:2,2.2469879518072293,647196000,491935000,1371834000,5435000,19647948.43830005,6611906.25,6996,8418609740000,6860,125820000,62901684,1505495,0,3121000,2513279000,41941363,83878637,31454925,94365075
2520000000,CRITICAL:2,2.2469879518072293,647196000,491935000,1375434000,5435000,19647948.43830005,6611906.25,7008,8438751663000,6872,126000000,62992019,1507333,0,3125000,2516875000,42001376,83998624,31500338,94499662
2523600000,CRITICAL:2,2.2469879518072293,647196000,491935000,1379034000,5435000,19647948.43830005,6611906.25,7020,8466486551000,6884,126180000,63081942,1509129,0,3134000,2520466000,42061342,84118658,31545377,94634623
2527200000,CRITICAL:2,2.2469879518072293,647196000,491935000,1382634000,5435000,19647948.43830005,6611906.25,7032,8494259289000,6896,126360000,63172128,1510903,0,3145000,2524055000,42121700,84238300,31590251,94769749
2530800000,CRITICAL:2,2.2469879518072293,647196000,491935000,1386234000,5435000,19647948.43830005,6611906.25,7044,8522074091000,6908,126540000,63261755,1512706,0,3149000,2527651000,42181729,84358271,31634866,94905134
2534400000,CRITICAL:2,2.2469879518072293,647196000,491935000,1389834000,5435000,19647948.43830005,6611906.25,7056,8552459048000,6920,126720000,63351845,1514539,0,3155000,2531245000,42241998,84478002,31679805,95040195
2538000000,CRITICAL:2,2.2469879518072293,647196000,491935000,1393434000,5435000,19647948.43830005,6611906.25,7068,8580351809000,6932,126900000,63441901,1516395,0,3160000,2534840000,42301850,84598150,31724786,95175214
2541600000,FAILURE:3,2.2891566265060246,647196000,491935000,1396903000,5566000,19647948.43830005,6611906.25,7080,8605744584000,6944,127080000,63531947,1518247,0,3172000,2538428000,42361516,84718484,31770041,95309959
2545200000,FAILURE:3,2.2891566265060246,647196000,491935000,1396903000,9166000,19647948.43830005,6611906.25,7092,8636259268000,6956,127260000,63621977,1523309,0,3175000,2542025000,42421363,84838637,31815094,95444906
2548800000,FAILURE:3,2.2891566265060246,647196000,491935000,1396903000,12766000,19614384.997439835,6611906.25,7100,8656628986000,6963,127440000,63711693,1527321,0,3178000,2545622000,42481183,84958817,31859977,95580023
2552400000,CRITICAL:2,2.2469879518072293,647196000,491935000,1400062000,13207000,19630839.74654378,6611906.25,7103,8664275319000,6965,127620000,63801375,1529332,0,3181000,2549219000,42541190,85078810,31905038,95714962
2556000000,CRITICAL:2,2.2469879518072293,647196000,491935000,1403662000,13207000,19630839.74654378,6611906.25,7112,8684707099000,6974,127800000,63891248,1531144,0,3187000,2552813000,42601717,85198283,31950167,95849833
2559600000,CRITICAL:2,2.2469879518072293,647196000,491935000,1407262000,13207000,19630839.74654378,6611906.25,7124,8715394686000,6986,127980000,63981540,1532945,0,3196000,2556404000,42661839,85318161,31995550,95984450
2563200000,CRITICAL:2,2.2469879518072293,647196000,491935000,1410862000,13207000,19630839.74654378,6611906.25,7136,8746125525000,6998,128160000,64070995,1534758,0,3201000,2559999000,42721812,85438188,32040487,96119513
2566800000,FAILURE:3,2.33132530120482,647196000,491935000,1412001000,15668000,19630839.74654378,6611906.25,7148,8776899598000,7010,128340000,64160977,1537176,0,3213000,2563587000,42781917,85558083,32085667,96254333
2570400000,FAILURE:3,2.289156626506025,647196000,491935000,1412001000,19268000,19626411.879160266,6611906.25,7156,8794874770000,7017,128520000,64251001,1539523,0,3218000,2567182000,42841875,85678125,32130574,96389426
2574000000,FAILURE:3,2.3313253012048203,647196000,491935000,1412001000,22868000,19626881.861239117,6611906.25,7163,8812872758000,7023,128700000,64340476,1540733,0,3225000,2570775000,42901655,85798345,32175460,96524540
2577600000,FAILURE:3,2.3313253012048203,647196000,491935000,1412001000,26468000,19626881.861239117,6611906.25,7169,8828324873000,7029,128880000,64430642,1540733,0,3228000,2574372000,42961739,85918261,32220481,96659519
2581200000,FAILURE:3,2.3313253012048203,647196000,491935000,1412001000,30068000,19626881.861239117,6611906.25,7180,8854116537000,7040,129060000,64520545,1540733,0,3236000,2577964000,43021855,86038145,32265404,96794596
2584800000,FAILURE:3,2.3313253012048203,647196000,491935000,1412001000,33668000,19626881.861239117,6611906.25,7192,8885106818000,7052,129240000,64610852,1540733,0,3241000,2581559000,43081699,86158301,32310501,96929499
2588400000,FAILURE:3,2.3313253012048203,647196000,491935000,1412001000,37268000,19626881.861239117,6611906.25,7204,8916140340000,7064,129420000,64700599,1540733,0,3251000,2585149000,43141548,86278452,32355636,97064364
