time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,degraded_maintenances,critical_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,qlearning_epsilon,total_reward,total_positive_reward,total_positive_reward_qty,total_non_positive_reward,total_non_positive_reward_qty,qtable_size
0,NORMAL:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0
3600000,NORMAL:0,0.035460992907801414,3600000,0,0,0,654333.3333333334,0,89,3599000,86,3,0,99231,49647,1186,0,1000,3599000,0.9997520957342287,-1703978.8294072945,242447.17059270517,49587,-1946426.0,49644,465
7200000,NORMAL:0,0.035460992907801414,7200000,0,0,0,645000.0,0,108,7199000,104,4,0,198509,99581,1864,0,1000,7199000,0.9995054623258555,-3424930.7914133733,483351.2085866261,98932,-3908282.0,99577,528
10800000,NORMAL:0,0.07142857142857141,10800000,0,0,0,779800.0,0,176,10799000,171,5,0,297788,149189,2623,0,1000,10799000,0.9992572559736609,-5131267.118541033,725798.8814589665,148604,-5857066.0,149184,595
14400000,NORMAL:0,0.10790273556231002,14400000,0,0,0,691666.6666666666,0,263,14399000,257,6,0,397070,198759,3653,0,1000,14399000,0.9990089064614963,-6836458.647796352,968349.3522036474,198317,-7804808.0,198753,660
18000000,NORMAL:0,0.1443768996960486,18000000,0,0,0,649375.0,0,324,17999000,316,8,0,496349,248510,5451,0,1000,17999000,0.9987615325390359,-8546028.523936171,1210437.4760638298,247847,-9756466.0,248502,716
21600000,NORMAL:0,0.30192502532928067,21600000,0,0,0,758300.0,0,336,21599000,326,10,0,595627,297964,8974,0,1000,21599000,0.9985127420711959,-10246010.55319149,1453695.446808511,297673,-11699706.0,297954,789
25200000,NORMAL:0,0.31712259371833834,25200000,0,0,0,715636.3636363636,2798000.0,368,25199000,356,11,1,694907,347929,13270,0,1000,25199000,0.9982665541619434,-11961276.90957447,1695269.0904255323,346990,-13656546.0,347917,842
28800000,NORMAL:0,0.3687943262411347,28800000,0,0,0,683833.3333333334,2798000.0,430,28799000,417,12,1,794188,397317,17291,0,1000,28799000,0.998017547666684,-13656148.23670213,1939037.7632978729,396884,-15595186.0,397304,921
32400000,NORMAL:0,0.49088145896656527,32400000,0,0,0,631714.2857142857,2798000.0,450,32399000,435,14,1,893468,447068,24552,0,1000,32399000,0.9977704142349794,-15360444.035714287,2181789.9642857146,446415,-17542234.0,447053,1023
36000000,NORMAL:0,0.5602836879432622,36000000,0,0,0,1173500.0,2798000.0,464,35999000,447,16,1,992746,496524,32835,0,1000,35999000,0.997521875641297,-17062093.90919453,2424828.0908054714,496240,-19486922.0,496506,1061
39600000,NORMAL:0,0.538500506585613,39600000,0,0,0,1255058.8235294118,2798000.0,488,39599000,470,17,1,1092026,546033,41232,0,1000,39599000,0.9972736582481941,-18764154.82636778,2667859.173632219,546013,-21432014.0,546013,1087
43200000,NORMAL:0,0.5739614994934144,43200000,0,0,0,1206444.4444444445,2798000.0,560,43199000,541,18,1,1191307,595557,49172,0,1000,43199000,0.9970255773969436,-20459699.226823706,2911498.773176292,595771,-23371198.0,595536,1124
46800000,NORMAL:0,0.5542046605876391,46800000,0,0,0,1156263.1578947369,2798000.0,632,46799000,612,19,1,1290586,644895,57105,0,1000,46799000,0.9967766362392377,-22143026.46010638,3156483.5398936174,645714,-25299510.0,644872,1181
50400000,NORMAL:0,0.5694022289766968,50400000,0,0,0,1134450.0,1981500.0,694,50399000,672,20,2,1389864,694579,65081,0,1000,50399000,0.9965294862152653,-23849544.316489358,3398967.683510639,695310,-27248512.0,694554,1232
54000000,NORMAL:0,0.514690982776089,54000000,0,0,0,1099666.6666666667,1981500.0,762,53999000,739,21,2,1489145,743707,73434,0,1000,53999000,0.9962796128665573,-25520008.124999993,3645431.8750000005,745465,-29165440.0,743680,1281
57600000,NORMAL:0,0.5501519756838904,57600000,0,0,0,1023217.3913043478,1981500.0,782,57599000,757,23,2,1588424,793053,82938,0,1000,57599000,0.9960308978053626,-27212059.102583576,3889568.8974164138,795400,-31101628.0,793024,1328
61200000,NORMAL:0,0.5040526849037485,61200000,0,0,0,1023217.3913043478,1764000.0,809,61199000,783,23,3,1687705,842692,90989,0,1000,61199000,0.9957836936985652,-28912635.75797871,4132780.242021277,845044,-33045416.0,842661,1384
64800000,NORMAL:0,0.4878419452887537,64800000,0,0,0,998041.6666666666,1764000.0,844,64799000,817,24,3,1786984,892472,98648,0,1000,64799000,0.9955372627540418,-30627708.96352582,4374331.036474165,894545,-35002040.0,892439,1406
68400000,NORMAL:0,0.44782168186423493,68400000,0,0,0,998041.6666666666,1764000.0,916,68399000,889,24,3,1886263,942035,105850,0,1000,68399000,0.9952898178812803,-32325190.194908798,4617773.8050911855,944262,-36942964.0,942001,1449
72000000,NORMAL:0,0.4832826747720363,72000000,0,0,0,979769.2307692308,1764000.0,965,71999000,936,26,3,1985543,991464,112905,0,1000,71999000,0.9950417578833359,-34012141.55129178,4862462.448708206,994115,-38874604.0,991428,1479
75600000,NORMAL:0,0.6408308004052684,75600000,0,0,0,979769.2307692308,1764000.0,1019,75599000,990,26,3,2084822,1040882,119641,0,1000,75599000,0.9947937199186118,-35704528.55129178,5106473.448708206,1043976,-40811002.0,1040846,1531
79200000,NORMAL:0,0.555724417426545,79200000,0,0,0,994142.8571428572,2089250.0,1106,79199000,1074,28,4,2184102,1090194,125975,0,1000,79199000,0.9945451918105502,-37391141.76937688,5351096.2306231,1093948,-42742238.0,1090154,1624
82800000,NORMAL:0,0.6570415400202634,82800000,0,0,0,1004655.1724137932,2089250.0,1116,82799000,1083,29,4,2283382,1139384,129291,0,1000,82799000,0.9942961341855916,-39074629.48138296,5596176.518617021,1144039,-44670806.0,1139343,1683
86400000,NORMAL:0,0.5845997973657548,86400000,0,0,0,1004655.1724137932,2089250.0,1170,86399000,1137,29,4,2382661,1188690,132532,0,1000,86399000,0.9940477154780536,-40756097.87462004,5841414.125379939,1194014,-46597512.0,1188647,1710
90000000,NORMAL:0,0.5450861195542046,90000000,0,0,0,1004655.1724137932,2089250.0,1260,89999000,1227,29,4,2481941,1238074,135531,0,1000,89999000,0.9937997464182117,-42449483.145896636,6085232.854103343,1243911,-48534716.0,1238030,1766
93600000,NORMAL:0,0.42958459979736563,93600000,0,0,0,1046133.3333333334,2089250.0,1355,93599000,1321,30,4,2581221,1287495,139615,0,1000,93599000,0.9935520130868002,-44142481.32446806,6329066.6755319135,1293773,-50471548.0,1287448,1801
97200000,NORMAL:0,0.3839918946301924,97200000,0,0,0,1046133.3333333334,2089250.0,1445,97199000,1411,30,4,2680500,1336839,144631,0,1000,97199000,0.9933039690210312,-45834349.10638295,6573002.89361702,1343710,-52407352.0,1336790,1846
100800000,NORMAL:0,0.33890577507598774,100800000,0,0,0,1001062.5,2089250.0,1550,100799000,1514,32,4,2779780,1386075,150030,0,1000,100799000,0.993055440699772,-47521543.96238598,6817432.0376139805,1393757,-54338976.0,1386023,1905
104400000,NORMAL:0,0.38956433637284693,104400000,0,0,0,1001062.5,2089250.0,1610,104399000,1574,32,4,2879059,1435404,156111,0,1000,104399000,0.9928074560727144,-49211116.33738598,7061763.6626139805,1443707,-56272880.0,1435352,1942
108000000,NORMAL:0,0.3176291793313069,108000000,0,0,0,1001062.5,2089250.0,1716,107999000,1680,32,4,2978339,1484954,162735,0,1000,107999000,0.9925606152625615,-50909852.74886015,7304899.251139816,1493439,-58214752.0,1484900,1978
111600000,NORMAL:0,0.3672745694022289,111600000,0,0,0,1001062.5,2089250.0,1836,111599000,1800,32,4,3077619,1534128,168979,0,1000,111599000,0.9923119752375203,-52590355.17895134,7549976.82104863,1543546,-60140332.0,1534073,2001
115200000,NORMAL:0,0.3470111448834853,115200000,0,0,0,980727.2727272727,2089250.0,1955,115199000,1918,33,4,3176899,1583289,175737,0,1000,115199000,0.9920633181326378,-54280025.14817625,7794052.851823707,1593669,-62074078.0,1583230,2032
118800000,NORMAL:0,0.4432624113475176,118800000,0,0,0,970058.8235294118,2089250.0,2043,118799000,2005,34,4,3276177,1632651,182973,0,1000,118799000,0.9918157449068344,-55970233.11018233,8038170.889817628,1643586,-64008404.0,1632591,2074
122400000,NORMAL:0,0.5035460992907802,122400000,0,0,0,954527.7777777778,2089250.0,2104,122399000,2064,36,4,3375458,1682006,189886,0,1000,122399000,0.9915681739697916,-57654986.94946804,8283043.0505319135,1693515,-65938030.0,1681943,2113
126000000,NORMAL:0,0.4123606889564335,126000000,0,0,0,969432.4324324324,2089250.0,2151,125999000,2110,37,4,3474737,1731080,196732,0,1000,125999000,0.9913192868951192,-59327950.25797868,8529283.742021274,1743722,-67857234.0,1731015,2144
129600000,NORMAL:0,0.4766970618034447,129600000,0,0,0,969432.4324324324,2089250.0,2229,129599000,2188,37,4,3574018,1780419,202280,0,1000,129599000,0.9910717705058403,-61019702.84802427,8773323.151975682,1793665,-69793026.0,1780353,2161
133200000,NORMAL:0,0.558257345491388,133200000,0,0,0,948184.2105263158,2089250.0,2313,133199000,2271,38,4,3673296,1829784,209774,0,1000,133199000,0.9908244595869359,-62699766.93503035,9018613.064969603,1843579,-71718380.0,1829717,2216
136800000,NORMAL:0,0.5481256332320161,136800000,0,0,0,931692.3076923077,2089250.0,2384,136799000,2341,39,4,3772576,1879047,216948,0,1000,136799000,0.9905766903288201,-64377518.011778064,9264213.988221882,1893598,-73641732.0,1878978,2237
140400000,NORMAL:0,0.502532928064843,140400000,0,0,0,931692.3076923077,2089250.0,2488,140399000,2445,39,4,3871857,1928418,223924,0,1000,140399000,0.9903295178066024,-66060363.164513625,9509152.835486319,1943509,-75569516.0,1928348,2252
144000000,NORMAL:0,0.502532928064843,144000000,0,0,0,899560.9756097561,2089250.0,2578,143999000,2533,41,4,3971135,1977713,231308,0,1000,143999000,0.990082040629405,-67746944.55243155,9753689.447568385,1993494,-77500634.0,1977641,2264
147600000,NORMAL:0,0.4873353596757851,147600000,0,0,0,899560.9756097561,2089250.0,2643,147599000,2598,41,4,4070414,2026828,238636,0,1000,147599000,0.9898337294952858,-69429087.3833586,9998850.616641333,2043660,-79427938.0,2026754,2294
151200000,NORMAL:0,0.46251266464032414,151200000,0,0,0,899560.9756097561,2537800.0,2749,151198000,2703,41,5,4169694,2075970,244542,0,2000,151198000,0.9895856092833568,-71107790.33700602,10244193.662993915,2093800,-81351984.0,2075894,2360
154800000,NORMAL:0,0.41185410334346495,154800000,0,0,0,2527604.6511627906,2537800.0,2799,154798000,2751,43,5,4268975,2125155,248539,0,2000,154798000,0.9893377590282754,-72790869.19110936,10489324.808890572,2143898,-83280194.0,2125077,2394
158400000,NORMAL:0,0.42705167173252273,158400000,0,0,0,2426755.5555555555,2537800.0,2812,158398000,2762,45,5,4368253,2174352,254122,0,2000,158398000,0.9890900450311785,-74476203.91869295,10734206.081306985,2193981,-85210410.0,2174272,2412
162000000,NORMAL:0,0.37132725430597757,162000000,0,0,0,2435760.8695652173,2252500.0,2815,161998000,2763,46,6,4467533,2223066,259399,0,2000,161998000,0.9888399951177291,-76133158.40007593,10982275.599924006,2244549,-87115434.0,2222984,2422
165600000,NORMAL:0,0.387031408308004,165600000,0,0,0,2385770.8333333335,2252500.0,2849,165598000,2795,48,6,4566813,2272000,265910,0,2000,165598000,0.9885910958685119,-77800199.45098777,11229150.54901215,2294897,-89029350.0,2271916,2450
169200000,NORMAL:0,0.2902735562310029,169200000,0,0,0,2391244.897959184,2252500.0,2866,169198000,2811,49,6,4666094,2321076,273528,0,2000,169198000,0.9883429461674115,-79477308.96428564,11474985.035714278,2345106,-90952294.0,2320988,2490
172800000,NORMAL:0,0.4123606889564335,172800000,0,0,0,2573260.0000000005,2252500.0,2888,172798000,2832,50,6,4765372,2370400,283282,0,2000,172798000,0.988096113636496,-81164227.48974156,11719674.51025835,2395061,-92883902.0,2370311,2536
176400000,NORMAL:0,0.48682877406281655,176400000,0,0,0,2744773.5849056607,2252500.0,2903,176398000,2844,53,6,4864651,2419463,292112,0,2000,176398000,0.9878480387902102,-82840095.7507598,11965570.249240113,2445280,-94805666.0,2419371,2562
180000000,NORMAL:0,0.5065856129685916,180000000,0,0,0,2888357.142857143,2252500.0,2919,179998000,2857,56,6,4963932,2468326,296715,0,2000,179998000,0.9875990287509384,-84505510.38867772,12212651.61132218,2495701,-96718162.0,2468231,2579
183600000,NORMAL:0,0.4918946301925025,183600000,0,0,0,2934534.482758621,2252500.0,2928,183598000,2864,58,6,5063212,2517362,298688,0,2000,183598000,0.9873509454121266,-86181162.4912613,12458623.508738592,2545947,-98639786.0,2517265,2611
187200000,NORMAL:0,0.5430597771023302,187200000,0,0,0,2885084.7457627123,2252500.0,2959,187198000,2894,59,6,5162490,2566344,301500,0,2000,187198000,0.9871026726802506,-87847936.31838897,12705549.681610933,2596244,-100553486.0,2566246,2636
190800000,NORMAL:0,0.3404255319148935,190800000,0,0,0,2860322.5806451617,2252500.0,3011,190798000,2943,62,6,5261771,2615354,304191,0,2000,190798000,0.9868545610628019,-89520615.66603334,12951852.333966555,2646521,-102472468.0,2615250,2690
194400000,NORMAL:0,0.24924012158054704,194400000,0,0,0,2891746.031746032,2252500.0,3046,194398000,2977,63,6,5361050,2664165,306070,0,2000,194398000,0.9866055548012276,-91186115.23632209,13198924.7636778,2696992,-104385040.0,2664058,2710
198000000,NORMAL:0,0.14285714285714282,198000000,0,0,0,2838830.7692307695,2252500.0,3080,197998000,3009,65,6,5460330,2713044,307106,0,2000,197998000,0.9863569417992359,-92862566.83016707,13444801.169832814,2747396,-106307368.0,2712934,2749
201600000,NORMAL:0,0.17426545086119546,201600000,0,0,0,2697405.7971014497,2252500.0,3121,201598000,3046,69,6,5559609,2762121,309392,0,2000,201598000,0.9861093676925847,-94534042.77355614,13691197.226443756,2797602,-108225240.0,2762007,2811
205200000,NORMAL:0,0.15400202634245183,205200000,0,0,0,2697405.7971014497,2252500.0,3121,205198000,3046,69,6,5658889,2811040,313670,0,2000,205198000,0.9858610867547178,-96199899.82674763,13938268.173252268,2847964,-110138168.0,2810925,2821
208800000,NORMAL:0,0.08814589665653494,208800000,0,0,0,2724054.7945205485,2252500.0,3158,208798000,3079,73,6,5758169,2860173,316818,0,2000,208798000,0.9856139081507237,-97890546.7819148,14182551.218085093,2898115,-112073098.0,2860054,2843
212400000,NORMAL:0,0.11904761904761901,212400000,0,0,0,2724324.3243243247,2252500.0,3167,212398000,3087,74,6,5857447,2909401,320595,0,2000,212398000,0.9853672842037474,-99571763.99392088,14427870.006079014,2948166,-113999634.0,2909281,2884
216000000,NORMAL:0,0.155015197568389,216000000,0,0,0,2683220.77922078,2252500.0,3190,215998000,3107,77,6,5956728,2958146,324007,0,2000,215998000,0.9851183182763025,-101235693.49696039,14675144.5030395,2998705,-115910838.0,2958023,2913
219600000,NORMAL:0,0.21073961499493404,219600000,0,0,0,2723730.76923077,2252500.0,3222,219598000,3138,78,6,6056008,3007128,327464,0,2000,219598000,0.9848705970973588,-102902488.89741631,14922057.102583572,3049004,-117824546.0,3007004,2925
223200000,NORMAL:0,0.17578520770010125,223200000,0,0,0,2717126.5822784817,2252500.0,3286,223198000,3201,79,6,6155287,3055853,329714,0,2000,223198000,0.9846216778946691,-104564044.97454397,15169539.025455913,3099559,-119733584.0,3055728,2942
226800000,NORMAL:0,0.226950354609929,226800000,0,0,0,2717126.5822784817,2252500.0,3370,226798000,3285,79,6,6254565,3105148,331771,0,2000,226798000,0.9843756369148647,-106258542.59954397,15413253.400455913,3149542,-121671796.0,3105023,2976
230400000,NORMAL:0,0.26089159067882456,230400000,0,0,0,2642000.000000001,2252500.0,3422,230398000,3334,82,6,6353847,3154101,335394,0,2000,230398000,0.9841279351913209,-107925624.03267467,15660141.967325212,3199875,-123585766.0,3153972,3039
234000000,NORMAL:0,0.155015197568389,234000000,0,0,0,2640433.73493976,2252500.0,3475,233998000,3386,83,6,6453126,3202954,339113,0,2000,233998000,0.9838798284547596,-109595044.78799382,15906749.212006064,3250303,-125501794.0,3202823,3060
237600000,NORMAL:0,0.17021276595744675,237600000,0,0,0,2625916.666666668,2252500.0,3548,237598000,3458,84,6,6552406,3252051,343177,0,2000,237598000,0.9836329842994498,-111271159.24012148,16152586.759878404,3300487,-127423746.0,3251919,3091
241200000,NORMAL:0,0.20668693009118536,241200000,0,0,0,2670712.6436781622,2252500.0,3605,241198000,3512,87,6,6651685,3300800,346578,0,2000,241198000,0.9833844860670866,-112935869.368161,16399668.63183889,3351020,-129335538.0,3300665,3130
244800000,NORMAL:0,0.20263424518743664,244800000,0,0,0,2670712.6436781622,2252500.0,3642,244798000,3549,87,6,6750964,3349601,348862,0,2000,244798000,0.9831363160603643,-114606178.09422483,16646207.90577506,3401499,-131252386.0,3349465,3188
248400000,NORMAL:0,0.218338399189463,248400000,0,0,0,2673897.7272727285,2252500.0,3725,248398000,3631,88,6,6850245,3398461,352362,0,2000,248398000,0.9828884888057849,-116279814.26823698,16892293.7317629,3451921,-133172108.0,3398324,3219
252000000,NORMAL:0,0.20314083080040524,252000000,0,0,0,2658179.7752809003,2252500.0,3786,251998000,3691,89,6,6949524,3447427,354160,0,2000,251998000,0.9826412546491929,-117955811.5436929,17138172.456306975,3502235,-135093984.0,3447289,3232
255600000,NORMAL:0,0.23961499493414382,255600000,0,0,0,2611450.549450551,2252500.0,3854,255598000,3757,91,6,7048803,3496063,356815,0,2000,255598000,0.982392456820619,-119614019.08282664,17386026.91717324,3552880,-137000046.0,3495923,3261
259200000,NORMAL:0,0.32472137791286726,259200000,0,0,0,2611450.549450551,2252500.0,3925,259198000,3828,91,6,7148083,3545093,360472,0,2000,259198000,0.9821456568109299,-121281073.51291783,17632884.487082057,3603131,-138913958.0,3544952,3283
262800000,NORMAL:0,0.14741641337386013,262800000,0,0,0,2656797.8723404272,2252500.0,3989,262798000,3889,94,6,7247363,3593971,362930,0,2000,262798000,0.9818981529223311,-122941926.6231002,17880499.376899693,3653538,-140822426.0,3593825,3309
266400000,NORMAL:0,0.21732522796352582,266400000,0,0,0,2656797.8723404272,2252500.0,4036,266398000,3936,94,6,7346644,3642938,364695,0,2000,266398000,0.9816511629649444,-124611386.50911844,18127113.490881458,3703853,-142738500.0,3642791,3331
270000000,NORMAL:0,0.1975683890577507,270000000,0,0,0,2642291.6666666684,2252500.0,4125,269998000,4023,96,6,7445922,3691806,367185,0,2000,269998000,0.9814037591553046,-126281603.17325218,18373574.826747723,3754265,-144655178.0,3691657,3360
273600000,NORMAL:0,0.1980749746707193,273600000,0,0,0,2617612.244897961,2252500.0,4153,273598000,4049,98,6,7545201,3740417,369887,0,2000,273598000,0.9811551471016766,-127946858.24088135,18620679.759118546,3804936,-146567538.0,3740265,3381
277200000,NORMAL:0,0.30293819655521775,277200000,0,0,0,2576270.000000002,2252500.0,4185,277198000,4079,100,6,7644482,3788909,375296,0,2000,277198000,0.9809060045788671,-129601363.46010628,18868966.539893627,3855728,-148470330.0,3788754,3414
280800000,NORMAL:0,0.17578520770010125,280800000,0,0,0,2552435.6435643584,2943875.0,4220,280798000,4111,101,8,7743761,3837598,378993,0,2000,280798000,0.9806578961710913,-131261453.42021266,19116656.579787247,3906322,-150378110.0,3837439,3438
284400000,NORMAL:0,0.21175278622087124,284400000,0,0,0,2552435.6435643584,2943875.0,4236,284398000,4127,101,8,7843040,3886151,380951,0,2000,284398000,0.9804092034490766,-132915676.54521266,19364993.454787247,3957048,-152280670.0,3885992,3450
288000000,NORMAL:0,0.19098277608915895,288000000,0,0,0,2552435.6435643584,2943875.0,4292,287998000,4183,101,8,7942320,3934981,383473,0,2000,287998000,0.9801619166158989,-134583729.50835854,19611772.491641354,4007500,-154195502.0,3934820,3461
291600000,NORMAL:0,0.19098277608915895,291600000,0,0,0,2552435.6435643584,2943875.0,4352,291598000,4243,101,8,8041600,3983612,385995,0,2000,291598000,0.9799137269399376,-136239492.88335854,19859913.116641354,4058149,-156099406.0,3983451,3472
295200000,NORMAL:0,0.21124620060790267,295200000,0,0,0,2599611.6504854388,2943875.0,4436,295198000,4325,103,8,8140879,4032285,388781,0,2000,295198000,0.9796658009402803,-137900133.8130698,20107458.18693011,4108757,-158007592.0,4032122,3498
298800000,NORMAL:0,0.16565349544072944,298800000,0,0,0,2573438.095238097,2943875.0,4465,298798000,4352,105,8,8240159,4080759,392093,0,2000,298798000,0.9794169533533501,-139550689.6455166,20356230.354483303,4159566,-159906920.0,4080593,3527
302400000,NORMAL:0,0.20010131712259366,302400000,0,0,0,2553962.264150945,2943875.0,4513,302398000,4399,106,8,8339438,4129406,394438,0,2000,302398000,0.9791690257493959,-141210204.65273544,20603907.34726446,4210200,-161814112.0,4129238,3562
306000000,NORMAL:0,0.22948328267477197,306000000,0,0,0,2529222.222222224,2943875.0,4546,305998000,4430,108,8,8438719,4178218,398222,0,2000,305998000,0.9789219538317885,-142870344.7568388,20851557.243161123,4260672,-163721902.0,4178047,3585
309600000,NORMAL:0,0.2862208713272542,309600000,0,0,0,2507743.1192660565,2760111.111111111,4589,309598000,4471,109,9,8537998,4226755,403542,0,2000,309598000,0.9786736132603684,-144528779.58320656,21099402.416793343,4311416,-165628182.0,4226582,3609
313200000,NORMAL:0,0.3535967578520769,313200000,0,0,0,2510200.0000000014,2760111.111111111,4621,313198000,4502,110,9,8637277,4275340,408639,0,2000,313198000,0.9784255754041602,-146186607.16033423,21347332.839665685,4362111,-167533940.0,4275166,3625
316800000,NORMAL:0,0.3297872340425531,316800000,0,0,0,2560008.92857143,2492800.0,4644,316798000,4522,112,10,8736558,4323824,415852,0,2000,316798000,0.9781770819773917,-147839776.5231762,21595767.476823743,4412912,-169435544.0,4323646,3701
320400000,NORMAL:0,0.3606889564336372,320400000,0,0,0,2539017.543859651,2492800.0,4652,320398000,4528,114,10,8835837,4372260,423574,0,2000,320398000,0.9779284365169013,-149487016.30243152,21844899.697568428,4463757,-171331916.0,4372080,3713
324000000,NORMAL:0,0.39665653495440717,324000000,0,0,0,2606017.3913043495,2492800.0,4655,323998000,4530,115,10,8935116,4420961,431844,0,2000,323998000,0.9776811545753353,-151142848.57788745,22093059.422112502,4514336,-173235908.0,4420780,3720
327600000,NORMAL:0,0.42654508611955405,327600000,0,0,0,2625794.8717948734,2492800.0,4664,327598000,4537,117,10,9034396,4469462,439338,0,2000,327598000,0.9774329479544545,-152794669.9920212,22341666.007978767,4565117,-175136336.0,4469279,3730
331200000,NORMAL:0,0.5618034447821681,331200000,0,0,0,2715500.0000000014,2492800.0,4674,331198000,4546,118,10,9133676,4518028,445497,0,2000,331198000,0.9771851219315885,-154444300.63411847,22590511.365881506,4615833,-177034812.0,4517843,3741
334800000,NORMAL:0,0.5795339412360688,334800000,0,0,0,2724826.446280993,3373363.6363636362,4696,334798000,4564,121,11,9232956,4566413,450955,0,2000,334798000,0.9769364599625195,-156089538.29293305,22839839.707066923,4666733,-178929378.0,4566223,3765
338400000,NORMAL:0,0.5136778115501519,338400000,0,0,0,2748885.245901641,3373363.6363636362,4709,338398000,4576,122,11,9332234,4614778,455066,0,2000,338398000,0.9766877880182878,-157740466.07560784,23088527.924392153,4717648,-180828994.0,4614586,3786
342000000,NORMAL:0,0.5547112462006079,342000000,0,0,0,2748885.245901641,3484750.0,4757,341998000,4623,122,12,9431515,4663266,457768,0,2000,341998000,0.9764397701175387,-159395026.00151968,23336831.998480298,4768442,-182731858.0,4663073,3796
345600000,NORMAL:0,0.403242147922999,345600000,0,0,0,2748885.245901641,3484750.0,4808,345598000,4674,122,12,9530795,4711730,459653,0,2000,345598000,0.9761916980548874,-161047805.22416407,23585308.77583592,4819260,-184633114.0,4711535,3804
349200000,NORMAL:0,0.4427558257345491,349200000,0,0,0,2742211.3821138227,3484750.0,4890,349198000,4755,123,12,9630073,4760295,461985,0,2000,349198000,0.9759441867482636,-162702781.1660334,23833484.83396662,4869976,-186536266.0,4760097,3830
352800000,NORMAL:0,0.4782168186423505,352800000,0,0,0,2742211.3821138227,3260000.0,4941,352798000,4805,123,13,9729352,4809040,463641,0,2000,352798000,0.9756976212035453,-164367471.69528872,24080658.3047113,4920511,-188448130.0,4808841,3842
356400000,NORMAL:0,0.5096251266464031,356400000,0,0,0,2714448.0000000014,3260000.0,4968,356398000,4830,125,13,9828634,4857582,466227,0,2000,356398000,0.9754501083605237,-166016910.68275073,24329523.317249298,4971253,-190346434.0,4857381,3878
360000000,NORMAL:0,0.5405268490374872,360000000,0,0,0,2714448.0000000014,3260000.0,5006,359998000,4868,125,13,9927913,4905887,467560,0,2000,359998000,0.9752015270715969,-167662089.30775073,24578848.692249298,5022227,-192240938.0,4905686,3896
363600000,NORMAL:0,0.5460992907801417,363600000,0,0,0,2714448.0000000014,3227928.5714285714,5083,363598000,4944,125,14,10027191,4954491,469042,0,2000,363598000,0.9749544666863432,-169311314.48366258,24827669.516337443,5072902,-194138984.0,4954289,3909
367200000,NORMAL:0,0.29837892603850047,367200000,0,0,0,2717362.204724411,3227928.5714285714,5149,367198000,5008,127,14,10126472,5003102,471053,0,2000,367198000,0.9747074688920878,-170964838.35410327,25076133.64589672,5123577,-196040972.0,5002895,3933
370800000,NORMAL:0,0.27862208713272535,370800000,0,0,0,2717362.204724411,3227928.5714285714,5179,370798000,5038,127,14,10225752,5051577,472476,0,2000,370798000,0.9744598954015297,-172619007.46048623,25324496.539513744,5174383,-197943504.0,5051369,3945
374400000,NORMAL:0,0.21783181357649437,374400000,0,0,0,2706679.6875000014,3220733.3333333335,5218,374398000,5075,128,15,10325032,5099741,474669,0,2000,374398000,0.9742108601528934,-174263540.8662613,25573895.13373867,5225502,-199837436.0,5099530,3970
378000000,NORMAL:0,0.2173252279635257,378000000,0,0,0,2672561.53846154,3220733.3333333335,5238,377998000,5093,130,15,10424310,5147937,476104,0,2000,377998000,0.9739620541218224,-175901282.89893606,25824053.101063903,5276587,-201725336.0,5147723,3987
381600000,NORMAL:0,0.24822695035460984,381600000,0,0,0,2672561.53846154,3220733.3333333335,5277,381598000,5132,130,15,10523590,5196200,477893,0,2000,381598000,0.9737136426964956,-177549978.39893606,26072967.601063903,5327604,-203622946.0,5195986,4012
385200000,NORMAL:0,0.24518743667679826,385200000,0,0,0,2635053.0303030317,3220733.3333333335,5337,385198000,5190,132,15,10622870,5244725,480058,0,2000,385198000,0.9734665504001517,-179192719.05091175,26322496.949088223,5378363,-205515216.0,5244507,4033
388800000,NORMAL:0,0.17375886524822692,388800000,0,0,0,2616308.270676693,3562750.0,5362,388798000,5213,133,16,10722150,5293156,481851,0,2000,388798000,0.9732190682596694,-180832158.15843454,26572505.84156543,5429215,-207404664.0,5292935,4045
392400000,NORMAL:0,0.06737588652482268,392400000,0,0,0,2598835.8208955238,3562750.0,5390,392398000,5240,134,16,10821429,5341613,483133,0,2000,392398000,0.9729717852520382,-182482963.67363212,26821212.326367863,5480039,-209304176.0,5341390,4079
396000000,NORMAL:0,0.1028368794326241,396000000,0,0,0,2598835.8208955238,3562750.0,5456,395998000,5306,134,16,10920709,5389699,484175,0,2000,395998000,0.9727227655372069,-184122436.67363212,27071067.326367863,5531233,-211193504.0,5389476,4105
399600000,NORMAL:0,0.15349544072948323,399600000,0,0,0,2583022.2222222234,3562750.0,5543,399598000,5392,135,16,11019988,5437688,485463,0,2000,399598000,0.9724733379061116,-185751423.2606382,27322052.739361785,5582524,-213073476.0,5437464,4135
