time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,correct_role_inference,incorrect_role_inference,correct_state_inference,incorrect_state_inference
2520000,NORMAL:0,0.0,2520000,0,0,0,2000.0,0,2,0,1,69445,2,1,3,2520000,0,0,69445,0,69445
2580000,NORMAL:0,0.0,2580000,0,0,0,2000.0,0,2,0,1,71101,2,1,3,2580000,0,0,71101,0,71101
2640000,NORMAL:0,0.0,2640000,0,0,0,2000.0,0,2,0,1,72757,2,1,3,2640000,0,0,72757,0,72757
2700000,NORMAL:0,0.0,2700000,0,0,0,2000.0,0,2,0,1,74410,2,1,3,2700000,0,0,74410,0,74410
2760000,NORMAL:0,0.0,2760000,0,0,0,2000.0,0,2,0,1,76067,2,1,3,2760000,0,0,76067,0,76067
2820000,NORMAL:0,0.0,2820000,0,0,0,2000.0,0,2,0,1,77719,2,1,3,2820000,0,0,77719,0,77719
2880000,NORMAL:0,0.0,2880000,0,0,0,2000.0,0,2,0,1,79375,2,1,3,2880000,0,0,79375,0,79375
2940000,NORMAL:0,0.0,2940000,0,0,0,2000.0,0,2,0,1,81028,2,1,3,2940000,0,0,81028,0,81028
3000000,NORMAL:0,0.0,3000000,0,0,0,2000.0,0,2,0,1,82684,2,1,3,3000000,0,0,82684,0,82684
3060000,NORMAL:0,0.0,3060000,0,0,0,2000.0,0,2,0,1,84340,2,1,3,3060000,0,0,84340,0,84340
3120000,NORMAL:0,0.0,3120000,0,0,0,2000.0,0,2,0,1,85993,2,1,3,3120000,0,0,85993,0,85993
3180000,NORMAL:0,0.0,3180000,0,0,0,2000.0,0,2,0,1,87649,2,1,3,3180000,0,0,87649,0,87649
3240000,NORMAL:0,0.0,3240000,0,0,0,2000.0,0,2,0,1,89302,2,1,3,3240000,0,0,89302,0,89302
3300000,NORMAL:0,0.0,3300000,0,0,0,2000.0,0,2,0,1,90957,2,1,3,3300000,0,0,90957,0,90957
3360000,NORMAL:0,0.0,3360000,0,0,0,2000.0,0,2,0,1,92611,2,1,3,3360000,0,0,92611,0,92611
3420000,NORMAL:0,0.0,3420000,0,0,0,2000.0,0,2,0,1,94266,2,1,3,3420000,0,0,94266,0,94266
3480000,NORMAL:0,0.0,3480000,0,0,0,2000.0,0,2,0,1,95923,2,1,3,3480000,0,0,95923,0,95923
3540000,NORMAL:0,0.0,3540000,0,0,0,2000.0,0,2,0,1,97576,2,1,3,3540000,0,0,97576,0,97576
3600000,NORMAL:0,0.0,3600000,0,0,0,2000.0,0,2,0,1,99231,2,1,3,3600000,0,0,99231,0,99231
3660000,NORMAL:0,0.0,3660000,0,0,0,2000.0,0,2,0,1,100884,2,1,3,3660000,0,0,100884,0,100884
3720000,NORMAL:0,0.0,3720000,0,0,0,2000.0,0,2,0,1,102540,2,1,3,3720000,0,0,102540,0,102540
3780000,NORMAL:0,0.0,3780000,0,0,0,2000.0,0,2,0,1,104193,2,1,3,3780000,0,0,104193,0,104193
3840000,NORMAL:0,0.0,3840000,0,0,0,2000.0,0,2,0,1,105850,2,1,3,3840000,0,0,105850,0,105850
3900000,NORMAL:0,0.0,3900000,0,0,0,2000.0,0,2,0,1,107505,2,1,3,3900000,0,0,107505,0,107505
3960000,NORMAL:0,0.0,3960000,0,0,0,2000.0,0,2,0,1,109158,2,1,3,3960000,0,0,109158,0,109158
4020000,NORMAL:0,0.0005065856129685916,4020000,0,0,0,2000.0,0,2,0,1,110813,2,1,3,4020000,0,0,110813,0,110813
4080000,NORMAL:0,0.0005065856129685916,4080000,0,0,0,2000.0,0,2,0,1,112468,2,1,3,4080000,0,0,112468,0,112468
