time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,correct_role_inference,incorrect_role_inference,correct_state_inference,incorrect_state_inference
9121000,NORMAL:0,0.0673758865248227,9120000,1000,0,0,23250.0,0,49133076,3210000,49077014,343421397,65568895,56062,1,5911000,3210000,0,343421397,0,343421397
9180000,NORMAL:0,0.0673758865248227,9179000,1000,0,0,130600.0,0,49133077,3269000,49077014,343423005,65568896,56063,0,5911000,3269000,0,343423005,0,343423005
9181000,NORMAL:0,0.0673758865248227,9180000,1000,0,0,130600.0,0,49133077,3270000,49077014,343423050,65568896,56063,0,5911000,3270000,0,343423050,0,343423050
9240000,NORMAL:0,0.0673758865248227,9239000,1000,0,0,130600.0,0,49133077,3329000,49077014,343424659,65568896,56063,0,5911000,3329000,0,343424659,0,343424659
9241000,NORMAL:0,0.0673758865248227,9240000,1000,0,0,130600.0,0,49133077,3330000,49077014,343424706,65568896,56063,0,5911000,3330000,0,343424706,0,343424706
9300000,NORMAL:0,0.0673758865248227,9299000,1000,0,0,130600.0,0,49133077,3389000,49077014,343426315,65568896,56063,0,5911000,3389000,0,343426315,0,343426315
9301000,NORMAL:0,0.0673758865248227,9300000,1000,0,0,130600.0,0,49133077,3390000,49077014,343426359,65568896,56063,0,5911000,3390000,0,343426359,0,343426359
9360000,NORMAL:0,0.0673758865248227,9359000,1000,0,0,130600.0,0,49133077,3449000,49077014,343427969,65568896,56063,0,5911000,3449000,0,343427969,0,343427969
9361000,NORMAL:0,0.0673758865248227,9360000,1000,0,0,130600.0,0,49133077,3450000,49077014,343428017,65568896,56063,0,5911000,3450000,0,343428017,0,343428017
9420000,NORMAL:0,0.0673758865248227,9419000,1000,0,0,130600.0,0,49133077,3509000,49077014,343429623,65568896,56063,0,5911000,3509000,0,343429623,0,343429623
9421000,NORMAL:0,0.0673758865248227,9420000,1000,0,0,130600.0,0,49133077,3510000,49077014,343429667,65568896,56063,0,5911000,3510000,0,343429667,0,343429667
9480000,NORMAL:0,0.0673758865248227,9479000,1000,0,0,130600.0,0,49133077,3569000,49077014,343431279,65568896,56063,0,5911000,3569000,0,343431279,0,343431279
9481000,NORMAL:0,0.0673758865248227,9480000,1000,0,0,130600.0,0,49133077,3570000,49077014,343431325,65568896,56063,0,5911000,3570000,0,343431325,0,343431325
9540000,NORMAL:0,0.0673758865248227,9539000,1000,0,0,130600.0,0,49133077,3629000,49077014,343432932,65568896,56063,0,5911000,3629000,0,343432932,0,343432932
9541000,NORMAL:0,0.0673758865248227,9540000,1000,0,0,130600.0,0,49133077,3630000,49077014,343432978,65568896,56063,0,5911000,3630000,0,343432978,0,343432978
9600000,NORMAL:0,0.0673758865248227,9599000,1000,0,0,130600.0,0,49133077,3689000,49077014,343434588,65568896,56063,0,5911000,3689000,0,343434588,0,343434588
9601000,NORMAL:0,0.0673758865248227,9600000,1000,0,0,130600.0,0,49133077,3690000,49077014,343434634,65568896,56063,0,5911000,3690000,0,343434634,0,343434634
9660000,NORMAL:0,0.0673758865248227,9659000,1000,0,0,130600.0,0,49133077,3749000,49077014,343436242,65568896,56063,0,5911000,3749000,0,343436242,0,343436242
9661000,NORMAL:0,0.0673758865248227,9660000,1000,0,0,130600.0,0,49133077,3750000,49077014,343436288,65568896,56063,0,5911000,3750000,0,343436288,0,343436288
9720000,NORMAL:0,0.0673758865248227,9719000,1000,0,0,130600.0,0,49133077,3809000,49077014,343437897,65568896,56063,0,5911000,3809000,0,343437897,0,343437897
9721000,NORMAL:0,0.0673758865248227,9720000,1000,0,0,130600.0,0,49133077,3810000,49077014,343437942,65568896,56063,0,5911000,3810000,0,343437942,0,343437942
9780000,NORMAL:0,0.0673758865248227,9779000,1000,0,0,130600.0,0,49133077,3869000,49077014,343439552,65568896,56063,0,5911000,3869000,0,343439552,0,343439552
9781000,NORMAL:0,0.0673758865248227,9780000,1000,0,0,130600.0,0,49133077,3870000,49077014,343439597,65568896,56063,0,5911000,3870000,0,343439597,0,343439597
9840000,NORMAL:0,0.0673758865248227,9839000,1000,0,0,130600.0,0,49133077,3929000,49077014,343441207,65568896,56063,0,5911000,3929000,0,343441207,0,343441207
9841000,NORMAL:0,0.0673758865248227,9840000,1000,0,0,130600.0,0,49133077,3930000,49077014,343441252,65568896,56063,0,5911000,3930000,0,343441252,0,343441252
9900000,NORMAL:0,0.031914893617021274,9899000,1000,0,0,227333.33333333334,0,49133078,3986000,49077014,343442861,65568897,56064,0,5914000,3986000,0,343442861,0,343442861
9901000,NORMAL:0,0.031914893617021274,9900000,1000,0,0,227333.33333333334,0,49133078,3987000,49077014,343442907,65568897,56064,0,5914000,3987000,0,343442907,0,343442907
9960000,NORMAL:0,0.031914893617021274,9959000,1000,0,0,227333.33333333334,0,49133078,4046000,49077014,343444515,65568897,56064,0,5914000,4046000,0,343444515,0,343444515
9961000,NORMAL:0,0.031914893617021274,9960000,1000,0,0,227333.33333333334,0,49133078,4047000,49077014,343444562,65568897,56064,0,5914000,4047000,0,343444562,0,343444562
10020000,NORMAL:0,0.031914893617021274,10019000,1000,0,0,227333.33333333334,0,49133078,4106000,49077014,343446170,65568897,56064,0,5914000,4106000,0,343446170,0,343446170
10021000,NORMAL:0,0.031914893617021274,10020000,1000,0,0,227333.33333333334,0,49133078,4107000,49077014,343446214,65568897,56064,0,5914000,4107000,0,343446214,0,343446214
10080000,NORMAL:0,0.031914893617021274,10079000,1000,0,0,227333.33333333334,0,49133078,4166000,49077014,343447825,65568897,56064,0,5914000,4166000,0,343447825,0,343447825
10081000,NORMAL:0,0.031914893617021274,10080000,1000,0,0,227333.33333333334,0,49133078,4167000,49077014,343447872,65568897,56064,0,5914000,4167000,0,343447872,0,343447872
10140000,NORMAL:0,0.031914893617021274,10139000,1000,0,0,227333.33333333334,0,49133078,4226000,49077014,343449480,65568897,56064,0,5914000,4226000,0,343449480,0,343449480
10141000,NORMAL:0,0.031914893617021274,10140000,1000,0,0,227333.33333333334,0,49133078,4227000,49077014,343449524,65568897,56064,0,5914000,4227000,0,343449524,0,343449524
10200000,NORMAL:0,0.031914893617021274,10199000,1000,0,0,227333.33333333334,0,49133078,4286000,49077014,343451134,65568897,56064,0,5914000,4286000,0,343451134,0,343451134
10201000,NORMAL:0,0.031914893617021274,10200000,1000,0,0,227333.33333333334,0,49133078,4287000,49077014,343451182,65568897,56064,0,5914000,4287000,0,343451182,0,343451182
10260000,NORMAL:0,0.031914893617021274,10259000,1000,0,0,227333.33333333334,0,49133078,4346000,49077014,343452788,65568897,56064,0,5914000,4346000,0,343452788,0,343452788
10261000,NORMAL:0,0.031914893617021274,10260000,1000,0,0,227333.33333333334,0,49133078,4347000,49077014,343452835,65568897,56064,0,5914000,4347000,0,343452835,0,343452835
10320000,NORMAL:0,0.031914893617021274,10319000,1000,0,0,227333.33333333334,0,49133078,4406000,49077014,343454444,65568897,56064,0,5914000,4406000,0,343454444,0,343454444
10321000,NORMAL:0,0.031914893617021274,10320000,1000,0,0,227333.33333333334,0,49133078,4407000,49077014,343454489,65568897,56064,0,5914000,4407000,0,343454489,0,343454489
10380000,NORMAL:0,0.031914893617021274,10379000,1000,0,0,227333.33333333334,0,49133078,4466000,49077014,343456098,65568897,56064,0,5914000,4466000,0,343456098,0,343456098
10381000,NORMAL:0,0.031914893617021274,10380000,1000,0,0,227333.33333333334,0,49133078,4467000,49077014,343456143,65568897,56064,0,5914000,4467000,0,343456143,0,343456143
10440000,NORMAL:0,0.0673758865248227,10439000,1000,0,0,227333.33333333334,0,49133078,4526000,49077014,343457754,65568897,56064,0,5914000,4526000,0,343457754,0,343457754
10441000,NORMAL:0,0.0673758865248227,10440000,1000,0,0,227333.33333333334,0,49133078,4527000,49077014,343457799,65568897,56064,0,5914000,4527000,0,343457799,0,343457799
10500000,NORMAL:0,0.0673758865248227,10499000,1000,0,0,227333.33333333334,0,49133078,4586000,49077014,343459406,65568897,56064,0,5914000,4586000,0,343459406,0,343459406
10501000,NORMAL:0,0.0673758865248227,10500000,1000,0,0,227333.33333333334,0,49133078,4587000,49077014,343459453,65568897,56064,0,5914000,4587000,0,343459453,0,343459453
10560000,NORMAL:0,0.031914893617021274,10559000,1000,0,0,215142.85714285713,0,49133079,4646000,49077014,343461063,65568898,56065,0,5914000,4646000,0,343461063,0,343461063
10561000,NORMAL:0,0.031914893617021274,10560000,1000,0,0,215142.85714285713,0,49133079,4647000,49077014,343461108,65568898,56065,0,5914000,4647000,0,343461108,0,343461108
10620000,NORMAL:0,0.031914893617021274,10619000,1000,0,0,215142.85714285713,0,49133079,4706000,49077014,343462716,65568898,56065,0,5914000,4706000,0,343462716,0,343462716
10621000,NORMAL:0,0.031914893617021274,10620000,1000,0,0,215142.85714285713,0,49133079,4707000,49077014,343462762,65568898,56065,0,5914000,4707000,0,343462762,0,343462762
10680000,NORMAL:0,0.031914893617021274,10679000,1000,0,0,215142.85714285713,0,49133079,4766000,49077014,343464372,65568898,56065,0,5914000,4766000,0,343464372,0,343464372
10681000,NORMAL:0,0.031914893617021274,10680000,1000,0,0,215142.85714285713,0,49133079,4767000,49077014,343464418,65568898,56065,0,5914000,4767000,0,343464418,0,343464418
10740000,NORMAL:0,0.031914893617021274,10739000,1000,0,0,215142.85714285713,0,49133079,4826000,49077014,343466027,65568898,56065,0,5914000,4826000,0,343466027,0,343466027
10741000,NORMAL:0,0.031914893617021274,10740000,1000,0,0,215142.85714285713,0,49133079,4827000,49077014,343466071,65568898,56065,0,5914000,4827000,0,343466071,0,343466071
10800000,NORMAL:0,0.031914893617021274,10799000,1000,0,0,215142.85714285713,0,49133079,4886000,49077014,343467679,65568898,56065,0,5914000,4886000,0,343467679,0,343467679
10801000,NORMAL:0,0.031914893617021274,10800000,1000,0,0,215142.85714285713,0,49133079,4887000,49077014,343467728,65568898,56065,0,5914000,4887000,0,343467728,0,343467728
10860000,NORMAL:0,0.031914893617021274,10859000,1000,0,0,215142.85714285713,0,49133079,4946000,49077014,343469336,65568898,56065,0,5914000,4946000,0,343469336,0,343469336
10861000,NORMAL:0,0.031914893617021274,10860000,1000,0,0,215142.85714285713,0,49133079,4947000,49077014,343469379,65568898,56065,0,5914000,4947000,0,343469379,0,343469379
10920000,NORMAL:0,0.031914893617021274,10919000,1000,0,0,215142.85714285713,0,49133079,5006000,49077014,343470990,65568898,56065,0,5914000,5006000,0,343470990,0,343470990
10921000,NORMAL:0,0.031914893617021274,10920000,1000,0,0,215142.85714285713,0,49133079,5007000,49077014,343471037,65568898,56065,0,5914000,5007000,0,343471037,0,343471037
10980000,NORMAL:0,0.031914893617021274,10979000,1000,0,0,215142.85714285713,0,49133079,5066000,49077014,343472645,65568898,56065,0,5914000,5066000,0,343472645,0,343472645
10981000,NORMAL:0,0.031914893617021274,10980000,1000,0,0,215142.85714285713,0,49133079,5067000,49077014,343472690,65568898,56065,0,5914000,5067000,0,343472690,0,343472690
11040000,NORMAL:0,0.031914893617021274,11039000,1000,0,0,215142.85714285713,0,49133079,5126000,49077014,343474301,65568898,56065,0,5914000,5126000,0,343474301,0,343474301
11041000,NORMAL:0,0.031914893617021274,11040000,1000,0,0,215142.85714285713,0,49133079,5127000,49077014,343474346,65568898,56065,0,5914000,5127000,0,343474346,0,343474346
11100000,NORMAL:0,0.031914893617021274,11099000,1000,0,0,215142.85714285713,0,49133079,5186000,49077014,343475953,65568898,56065,0,5914000,5186000,0,343475953,0,343475953
11101000,NORMAL:0,0.031914893617021274,11100000,1000,0,0,215142.85714285713,0,49133079,5187000,49077014,343476000,65568898,56065,0,5914000,5187000,0,343476000,0,343476000
11160000,NORMAL:0,0.031914893617021274,11159000,1000,0,0,215142.85714285713,0,49133079,5246000,49077014,343477609,65568898,56065,0,5914000,5246000,0,343477609,0,343477609
11161000,NORMAL:0,0.031914893617021274,11160000,1000,0,0,215142.85714285713,0,49133079,5247000,49077014,343477655,65568898,56065,0,5914000,5247000,0,343477655,0,343477655
11220000,NORMAL:0,0.031914893617021274,11219000,1000,0,0,215142.85714285713,0,49133079,5306000,49077014,343479263,65568898,56065,0,5914000,5306000,0,343479263,0,343479263
11221000,NORMAL:0,0.031914893617021274,11220000,1000,0,0,215142.85714285713,0,49133079,5307000,49077014,343479307,65568898,56065,0,5914000,5307000,0,343479307,0,343479307
11280000,NORMAL:0,0.031914893617021274,11279000,1000,0,0,215142.85714285713,0,49133079,5366000,49077014,343480920,65568898,56065,0,5914000,5366000,0,343480920,0,343480920
11281000,NORMAL:0,0.031914893617021274,11280000,1000,0,0,215142.85714285713,0,49133079,5367000,49077014,343480964,65568898,56065,0,5914000,5367000,0,343480964,0,343480964
11340000,NORMAL:0,0.031914893617021274,11339000,1000,0,0,215142.85714285713,0,49133079,5426000,49077014,343482571,65568898,56065,0,5914000,5426000,0,343482571,0,343482571
11341000,NORMAL:0,0.031914893617021274,11340000,1000,0,0,215142.85714285713,0,49133079,5427000,49077014,343482619,65568898,56065,0,5914000,5427000,0,343482619,0,343482619
11400000,NORMAL:0,0.031914893617021274,11399000,1000,0,0,215142.85714285713,0,49133079,5486000,49077014,343484227,65568898,56065,0,5914000,5486000,0,343484227,0,343484227
11401000,NORMAL:0,0.031914893617021274,11400000,1000,0,0,215142.85714285713,0,49133079,5487000,49077014,343484275,65568898,56065,0,5914000,5487000,0,343484275,0,343484275
11460000,NORMAL:0,0.031914893617021274,11459000,1000,0,0,215142.85714285713,0,49133079,5513000,49077014,343485883,65568898,56065,1,5947000,5513000,0,343485883,0,343485883
11461000,NORMAL:0,0.031914893617021274,11460000,1000,0,0,215142.85714285713,0,49133079,5513000,49077014,343485927,65568898,56065,1,5948000,5513000,0,343485927,0,343485927
11520000,NORMAL:0,0.031914893617021274,11519000,1000,0,0,215142.85714285713,0,49133079,5513000,49077014,343487536,65568898,56065,1,6007000,5513000,0,343487536,0,343487536
11521000,NORMAL:0,0.031914893617021274,11520000,1000,0,0,215142.85714285713,0,49133079,5513000,49077014,343487583,65568898,56065,1,6008000,5513000,0,343487583,0,343487583
11580000,NORMAL:0,0.031914893617021274,11579000,1000,0,0,188500.0,0,49133080,5514000,49077014,343489192,65568899,56066,0,6066000,5514000,0,343489192,0,343489192
11581000,NORMAL:0,0.031914893617021274,11580000,1000,0,0,188500.0,0,49133080,5515000,49077014,343489236,65568899,56066,0,6066000,5515000,0,343489236,0,343489236
11640000,NORMAL:0,0.031914893617021274,11639000,1000,0,0,188500.0,0,49133080,5574000,49077014,343490846,65568899,56066,0,6066000,5574000,0,343490846,0,343490846
11641000,NORMAL:0,0.031914893617021274,11640000,1000,0,0,188500.0,0,49133080,5575000,49077014,343490892,65568899,56066,0,6066000,5575000,0,343490892,0,343490892
11700000,NORMAL:0,0.031914893617021274,11699000,1000,0,0,188500.0,0,49133080,5634000,49077014,343492500,65568899,56066,0,6066000,5634000,0,343492500,0,343492500
11701000,NORMAL:0,0.031914893617021274,11700000,1000,0,0,188500.0,0,49133080,5635000,49077014,343492546,65568899,56066,0,6066000,5635000,0,343492546,0,343492546
11760000,NORMAL:0,0.031914893617021274,11759000,1000,0,0,188500.0,0,49133080,5694000,49077014,343494155,65568899,56066,0,6066000,5694000,0,343494155,0,343494155
11761000,NORMAL:0,0.031914893617021274,11760000,1000,0,0,188500.0,0,49133080,5695000,49077014,343494202,65568899,56066,0,6066000,5695000,0,343494202,0,343494202
11820000,NORMAL:0,0.031914893617021274,11819000,1000,0,0,188500.0,0,49133080,5754000,49077014,343495810,65568899,56066,0,6066000,5754000,0,343495810,0,343495810
11821000,NORMAL:0,0.031914893617021274,11820000,1000,0,0,188500.0,0,49133080,5755000,49077014,343495855,65568899,56066,0,6066000,5755000,0,343495855,0,343495855
11880000,NORMAL:0,0.031914893617021274,11879000,1000,0,0,188500.0,0,49133080,5814000,49077014,343497466,65568899,56066,0,6066000,5814000,0,343497466,0,343497466
11881000,NORMAL:0,0.031914893617021274,11880000,1000,0,0,188500.0,0,49133080,5815000,49077014,343497512,65568899,56066,0,6066000,5815000,0,343497512,0,343497512
11940000,NORMAL:0,0.031914893617021274,11939000,1000,0,0,188500.0,0,49133080,5874000,49077014,343499118,65568899,56066,0,6066000,5874000,0,343499118,0,343499118
11941000,NORMAL:0,0.031914893617021274,11940000,1000,0,0,188500.0,0,49133080,5875000,49077014,343499164,65568899,56066,0,6066000,5875000,0,343499164,0,343499164
12000000,NORMAL:0,0.031914893617021274,11999000,1000,0,0,188500.0,0,49133080,5934000,49077014,343500775,65568899,56066,0,6066000,5934000,0,343500775,0,343500775
12001000,NORMAL:0,0.031914893617021274,12000000,1000,0,0,188500.0,0,49133080,5935000,49077014,343500820,65568899,56066,0,6066000,5935000,0,343500820,0,343500820
12060000,NORMAL:0,0.031914893617021274,12059000,1000,0,0,188500.0,0,49133080,5994000,49077014,343502428,65568899,56066,0,6066000,5994000,0,343502428,0,343502428
12061000,NORMAL:0,0.031914893617021274,12060000,1000,0,0,188500.0,0,49133080,5995000,49077014,343502473,65568899,56066,0,6066000,5995000,0,343502473,0,343502473
12120000,NORMAL:0,0.031914893617021274,12119000,1000,0,0,188500.0,0,49133080,6054000,49077014,343504084,65568899,56066,0,6066000,6054000,0,343504084,0,343504084
12121000,NORMAL:0,0.031914893617021274,12120000,1000,0,0,188500.0,0,49133080,6055000,49077014,343504129,65568899,56066,0,6066000,6055000,0,343504129,0,343504129
12180000,NORMAL:0,0.031914893617021274,12179000,1000,0,0,188500.0,0,49133080,6114000,49077014,343505739,65568899,56066,0,6066000,6114000,0,343505739,0,343505739
12181000,NORMAL:0,0.031914893617021274,12180000,1000,0,0,188500.0,0,49133080,6115000,49077014,343505784,65568899,56066,0,6066000,6115000,0,343505784,0,343505784
12240000,NORMAL:0,0.031914893617021274,12239000,1000,0,0,188500.0,0,49133080,6174000,49077014,343507392,65568899,56066,0,6066000,6174000,0,343507392,0,343507392
12241000,NORMAL:0,0.031914893617021274,12240000,1000,0,0,188500.0,0,49133080,6175000,49077014,343507440,65568899,56066,0,6066000,6175000,0,343507440,0,343507440
12300000,NORMAL:0,0.031914893617021274,12299000,1000,0,0,188500.0,0,49133080,6234000,49077014,343509047,65568899,56066,0,6066000,6234000,0,343509047,0,343509047
12301000,NORMAL:0,0.031914893617021274,12300000,1000,0,0,188500.0,0,49133080,6235000,49077014,343509092,65568899,56066,0,6066000,6235000,0,343509092,0,343509092
12360000,NORMAL:0,0.031914893617021274,12359000,1000,0,0,188500.0,0,49133080,6294000,49077014,343510702,65568899,56066,0,6066000,6294000,0,343510702,0,343510702
12361000,NORMAL:0,0.031914893617021274,12360000,1000,0,0,188500.0,0,49133080,6295000,49077014,343510748,65568899,56066,0,6066000,6295000,0,343510748,0,343510748
12420000,NORMAL:0,0.031914893617021274,12419000,1000,0,0,188500.0,0,49133080,6354000,49077014,343512357,65568899,56066,0,6066000,6354000,0,343512357,0,343512357
12421000,NORMAL:0,0.031914893617021274,12420000,1000,0,0,188500.0,0,49133080,6355000,49077014,343512401,65568899,56066,0,6066000,6355000,0,343512401,0,343512401
12480000,NORMAL:0,0.031914893617021274,12479000,1000,0,0,188500.0,0,49133080,6414000,49077014,343514011,65568899,56066,0,6066000,6414000,0,343514011,0,343514011
12481000,NORMAL:0,0.031914893617021274,12480000,1000,0,0,188500.0,0,49133080,6415000,49077014,343514058,65568899,56066,0,6066000,6415000,0,343514058,0,343514058
12540000,NORMAL:0,0.031914893617021274,12539000,1000,0,0,188500.0,0,49133080,6474000,49077014,343515666,65568899,56066,0,6066000,6474000,0,343515666,0,343515666
12541000,NORMAL:0,0.031914893617021274,12540000,1000,0,0,188500.0,0,49133080,6475000,49077014,343515712,65568899,56066,0,6066000,6475000,0,343515712,0,343515712
12600000,NORMAL:0,0.031914893617021274,12599000,1000,0,0,188500.0,0,49133080,6534000,49077014,343517320,65568899,56066,0,6066000,6534000,0,343517320,0,343517320
12601000,NORMAL:0,0.031914893617021274,12600000,1000,0,0,188500.0,0,49133080,6535000,49077014,343517368,65568899,56066,0,6066000,6535000,0,343517368,0,343517368
12660000,NORMAL:0,0.031914893617021274,12659000,1000,0,0,188500.0,0,49133080,6594000,49077014,343518975,65568899,56066,0,6066000,6594000,0,343518975,0,343518975
12661000,NORMAL:0,0.031914893617021274,12660000,1000,0,0,188500.0,0,49133080,6595000,49077014,343519020,65568899,56066,0,6066000,6595000,0,343519020,0,343519020
12720000,NORMAL:0,0.031914893617021274,12719000,1000,0,0,188500.0,0,49133080,6654000,49077014,343520631,65568899,56066,0,6066000,6654000,0,343520631,0,343520631
12721000,NORMAL:0,0.031914893617021274,12720000,1000,0,0,188500.0,0,49133080,6655000,49077014,343520676,65568899,56066,0,6066000,6655000,0,343520676,0,343520676
12780000,NORMAL:0,0.031914893617021274,12779000,1000,0,0,188500.0,0,49133080,6714000,49077014,343522284,65568899,56066,0,6066000,6714000,0,343522284,0,343522284
12781000,NORMAL:0,0.031914893617021274,12780000,1000,0,0,188500.0,0,49133080,6715000,49077014,343522330,65568899,56066,0,6066000,6715000,0,343522330,0,343522330
12840000,NORMAL:0,0.031914893617021274,12839000,1000,0,0,188500.0,0,49133080,6774000,49077014,343523940,65568899,56066,0,6066000,6774000,0,343523940,0,343523940
12841000,NORMAL:0,0.031914893617021274,12840000,1000,0,0,188500.0,0,49133080,6775000,49077014,343523984,65568899,56066,0,6066000,6775000,0,343523984,0,343523984
12900000,NORMAL:0,0.031914893617021274,12899000,1000,0,0,188500.0,0,49133080,6834000,49077014,343525593,65568899,56066,0,6066000,6834000,0,343525593,0,343525593
12901000,NORMAL:0,0.031914893617021274,12900000,1000,0,0,188500.0,0,49133080,6835000,49077014,343525639,65568899,56066,0,6066000,6835000,0,343525639,0,343525639
12960000,NORMAL:0,0.031914893617021274,12959000,1000,0,0,188500.0,0,49133080,6894000,49077014,343527249,65568899,56066,0,6066000,6894000,0,343527249,0,343527249
12961000,NORMAL:0,0.031914893617021274,12960000,1000,0,0,188500.0,0,49133080,6895000,49077014,343527296,65568899,56066,0,6066000,6895000,0,343527296,0,343527296
13020000,NORMAL:0,0.032421479229989864,13019000,1000,0,0,188500.0,0,49133080,6954000,49077014,343528903,65568899,56066,0,6066000,6954000,0,343528903,0,343528903
13021000,NORMAL:0,0.032421479229989864,13020000,1000,0,0,188500.0,0,49133080,6955000,49077014,343528948,65568899,56066,0,6066000,6955000,0,343528948,0,343528948
13080000,NORMAL:0,0.032421479229989864,13079000,1000,0,0,188500.0,0,49133080,7014000,49077014,343530558,65568899,56066,0,6066000,7014000,0,343530558,0,343530558
13081000,NORMAL:0,0.032421479229989864,13080000,1000,0,0,188500.0,0,49133080,7015000,49077014,343530605,65568899,56066,0,6066000,7015000,0,343530605,0,343530605
13140000,NORMAL:0,0.032421479229989864,13139000,1000,0,0,188500.0,0,49133080,7074000,49077014,343532212,65568899,56066,0,6066000,7074000,0,343532212,0,343532212
13141000,NORMAL:0,0.032421479229989864,13140000,1000,0,0,188500.0,0,49133080,7075000,49077014,343532257,65568899,56066,0,6066000,7075000,0,343532257,0,343532257
13200000,NORMAL:0,0.06788247213779128,13199000,1000,0,0,188500.0,0,49133080,7134000,49077014,343533867,65568899,56066,0,6066000,7134000,0,343533867,0,343533867
13201000,NORMAL:0,0.06788247213779128,13200000,1000,0,0,188500.0,0,49133080,7135000,49077014,343533913,65568899,56066,0,6066000,7135000,0,343533913,0,343533913
13260000,NORMAL:0,0.06788247213779128,13259000,1000,0,0,188500.0,0,49133080,7194000,49077014,343535523,65568899,56066,0,6066000,7194000,0,343535523,0,343535523
13261000,NORMAL:0,0.06788247213779128,13260000,1000,0,0,188500.0,0,49133080,7195000,49077014,343535567,65568899,56066,0,6066000,7195000,0,343535567,0,343535567
13320000,NORMAL:0,0.06788247213779128,13319000,1000,0,0,188500.0,0,49133080,7254000,49077014,343537177,65568899,56066,0,6066000,7254000,0,343537177,0,343537177
13321000,NORMAL:0,0.06788247213779128,13320000,1000,0,0,188500.0,0,49133080,7255000,49077014,343537223,65568899,56066,0,6066000,7255000,0,343537223,0,343537223
13380000,NORMAL:0,0.06788247213779128,13379000,1000,0,0,188500.0,0,49133080,7314000,49077014,343538831,65568899,56066,0,6066000,7314000,0,343538831,0,343538831
13381000,NORMAL:0,0.06788247213779128,13380000,1000,0,0,188500.0,0,49133080,7315000,49077014,343538877,65568899,56066,0,6066000,7315000,0,343538877,0,343538877
13440000,NORMAL:0,0.06788247213779128,13439000,1000,0,0,188500.0,0,49133080,7374000,49077014,343540486,65568899,56066,0,6066000,7374000,0,343540486,0,343540486
13441000,NORMAL:0,0.06788247213779128,13440000,1000,0,0,188500.0,0,49133080,7375000,49077014,343540532,65568899,56066,0,6066000,7375000,0,343540532,0,343540532
13500000,NORMAL:0,0.06788247213779128,13499000,1000,0,0,188500.0,0,49133080,7434000,49077014,343542139,65568899,56066,0,6066000,7434000,0,343542139,0,343542139
13501000,NORMAL:0,0.06788247213779128,13500000,1000,0,0,188500.0,0,49133080,7435000,49077014,343542186,65568899,56066,0,6066000,7435000,0,343542186,0,343542186
13560000,NORMAL:0,0.06788247213779128,13559000,1000,0,0,188500.0,0,49133080,7494000,49077014,343543797,65568899,56066,0,6066000,7494000,0,343543797,0,343543797
13561000,NORMAL:0,0.06788247213779128,13560000,1000,0,0,188500.0,0,49133080,7495000,49077014,343543841,65568899,56066,0,6066000,7495000,0,343543841,0,343543841
13620000,NORMAL:0,0.06788247213779128,13619000,1000,0,0,188500.0,0,49133080,7554000,49077014,343545449,65568899,56066,0,6066000,7554000,0,343545449,0,343545449
13621000,NORMAL:0,0.06788247213779128,13620000,1000,0,0,188500.0,0,49133080,7555000,49077014,343545494,65568899,56066,0,6066000,7555000,0,343545494,0,343545494
13680000,NORMAL:0,0.06788247213779128,13679000,1000,0,0,188500.0,0,49133080,7614000,49077014,343547105,65568899,56066,0,6066000,7614000,0,343547105,0,343547105
13681000,NORMAL:0,0.06788247213779128,13680000,1000,0,0,188500.0,0,49133080,7615000,49077014,343547153,65568899,56066,0,6066000,7615000,0,343547153,0,343547153
13740000,NORMAL:0,0.06788247213779128,13739000,1000,0,0,188500.0,0,49133080,7674000,49077014,343548759,65568899,56066,0,6066000,7674000,0,343548759,0,343548759
13741000,NORMAL:0,0.06788247213779128,13740000,1000,0,0,188500.0,0,49133080,7675000,49077014,343548803,65568899,56066,0,6066000,7675000,0,343548803,0,343548803
13800000,NORMAL:0,0.06788247213779128,13799000,1000,0,0,188500.0,0,49133080,7734000,49077014,343550414,65568899,56066,0,6066000,7734000,0,343550414,0,343550414
13801000,NORMAL:0,0.06788247213779128,13800000,1000,0,0,188500.0,0,49133080,7735000,49077014,343550461,65568899,56066,0,6066000,7735000,0,343550461,0,343550461
13860000,NORMAL:0,0.06788247213779128,13859000,1000,0,0,188500.0,0,49133080,7794000,49077014,343552068,65568899,56066,0,6066000,7794000,0,343552068,0,343552068
13861000,NORMAL:0,0.06788247213779128,13860000,1000,0,0,188500.0,0,49133080,7795000,49077014,343552114,65568899,56066,0,6066000,7795000,0,343552114,0,343552114
13920000,NORMAL:0,0.06788247213779128,13919000,1000,0,0,188500.0,0,49133080,7854000,49077014,343553722,65568899,56066,0,6066000,7854000,0,343553722,0,343553722
13921000,NORMAL:0,0.06788247213779128,13920000,1000,0,0,188500.0,0,49133080,7855000,49077014,343553769,65568899,56066,0,6066000,7855000,0,343553769,0,343553769
13980000,NORMAL:0,0.06788247213779128,13979000,1000,0,0,188500.0,0,49133080,7914000,49077014,343555379,65568899,56066,0,6066000,7914000,0,343555379,0,343555379
