time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,degraded_maintenances,critical_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,qlearning_epsilon,total_reward,total_positive_reward,total_positive_reward_qty,total_non_positive_reward,total_non_positive_reward_qty,qtable_size
8700000,NORMAL:0,0.0,8700000,0,0,0,49000.0,0,2,0,0,2,0,239876,2,2,2,8700000,0,1e-06,707014.2477203647,707014.2477203647,239876,0,0,16219
8760000,NORMAL:0,0.0,8760000,0,0,0,49000.0,0,2,0,0,2,0,241533,2,2,2,8760000,0,1e-06,713101.9977203647,713101.9977203647,241533,0,0,16219
8820000,NORMAL:0,0.0,8820000,0,0,0,49000.0,0,2,0,0,2,0,243184,2,2,2,8820000,0,1e-06,719162.7477203647,719162.7477203647,243184,0,0,16219
8880000,NORMAL:0,0.0,8880000,0,0,0,49000.0,0,2,0,0,2,0,244842,2,2,2,8880000,0,1e-06,725257.9977203647,725257.9977203647,244842,0,0,16219
8940000,NORMAL:0,0.0,8940000,0,0,0,49000.0,0,2,0,0,2,0,246496,2,2,2,8940000,0,1e-06,731329.2477203647,731329.2477203647,246496,0,0,16219
9000000,NORMAL:0,0.0,9000000,0,0,0,49000.0,0,2,0,0,2,0,248150,2,2,2,9000000,0,1e-06,737406.4977203647,737406.4977203647,248150,0,0,16219
9060000,NORMAL:0,0.0,9060000,0,0,0,49000.0,0,2,0,0,2,0,249804,2,2,2,9060000,0,1e-06,743477.7477203647,743477.7477203647,249804,0,0,16219
9120000,NORMAL:0,0.0,9120000,0,0,0,49000.0,0,2,0,0,2,0,251459,2,2,2,9120000,0,1e-06,749556.4977203647,749556.4977203647,251459,0,0,16219
9180000,NORMAL:0,0.0,9180000,0,0,0,49000.0,0,2,0,0,2,0,253114,2,2,2,9180000,0,1e-06,755635.2477203647,755635.2477203647,253114,0,0,16219
9240000,NORMAL:0,0.0,9240000,0,0,0,49000.0,0,2,0,0,2,0,254768,2,2,2,9240000,0,1e-06,761706.4977203647,761706.4977203647,254768,0,0,16219
9300000,NORMAL:0,0.0,9300000,0,0,0,49000.0,0,2,0,0,2,0,256424,2,2,2,9300000,0,1e-06,767792.7477203647,767792.7477203647,256424,0,0,16219
9360000,NORMAL:0,0.0,9360000,0,0,0,49000.0,0,2,0,0,2,0,258078,2,2,2,9360000,0,1e-06,773869.9977203647,773869.9977203647,258078,0,0,16219
9420000,NORMAL:0,0.0,9420000,0,0,0,49000.0,0,2,0,0,2,0,259732,2,2,2,9420000,0,1e-06,779941.2477203647,779941.2477203647,259732,0,0,16219
9480000,NORMAL:0,0.0,9480000,0,0,0,49000.0,0,2,0,0,2,0,261388,2,2,2,9480000,0,1e-06,786021.4977203647,786021.4977203647,261388,0,0,16219
9540000,NORMAL:0,0.0,9540000,0,0,0,49000.0,0,2,0,0,2,0,263041,2,2,3,9540000,0,1e-06,791893.8727203647,791893.8727203647,263041,0,0,16219
9600000,NORMAL:0,0.0,9600000,0,0,0,49000.0,0,2,0,0,2,0,264697,2,2,3,9600000,0,1e-06,796965.7477203647,796965.7477203647,264697,0,0,16219
9660000,NORMAL:0,0.0,9660000,0,0,0,49000.0,0,2,0,0,2,0,266351,2,2,3,9660000,0,1e-06,802025.1227203647,802025.1227203647,266351,0,0,16219
9720000,NORMAL:0,0.0,9720000,0,0,0,49000.0,0,2,0,0,2,0,268006,2,2,3,9720000,0,1e-06,807095.7477203647,807095.7477203647,268006,0,0,16219
9780000,NORMAL:0,0.0,9780000,0,0,0,49000.0,0,2,0,0,2,0,269661,2,2,3,9780000,0,1e-06,812156.3727203647,812156.3727203647,269661,0,0,16219
9840000,NORMAL:0,0.0,9840000,0,0,0,49000.0,0,2,0,0,2,0,271316,2,2,3,9840000,0,1e-06,817221.9977203647,817221.9977203647,271316,0,0,16219
9900000,NORMAL:0,0.0,9900000,0,0,0,49000.0,0,2,0,0,2,0,272970,2,2,3,9900000,0,1e-06,822286.3727203647,822286.3727203647,272970,0,0,16219
9960000,NORMAL:0,0.0,9960000,0,0,0,49000.0,0,2,0,0,2,0,274624,2,2,3,9960000,0,1e-06,827345.7477203647,827345.7477203647,274624,0,0,16219
10020000,NORMAL:0,0.0,10020000,0,0,0,49000.0,0,2,0,0,2,0,276279,2,2,3,10020000,0,1e-06,832411.3727203647,832411.3727203647,276279,0,0,16219
10080000,NORMAL:0,0.0,10080000,0,0,0,49000.0,0,2,0,0,2,0,277934,2,2,3,10080000,0,1e-06,837476.9977203647,837476.9977203647,277934,0,0,16219
10140000,NORMAL:0,0.0,10140000,0,0,0,49000.0,0,2,0,0,2,0,279589,2,2,3,10140000,0,1e-06,842542.6227203647,842542.6227203647,279589,0,0,16219
10200000,NORMAL:0,0.0,10200000,0,0,0,49000.0,0,2,0,0,2,0,281243,2,2,3,10200000,0,1e-06,847606.9977203647,847606.9977203647,281243,0,0,16219
10260000,NORMAL:0,0.0,10260000,0,0,0,49000.0,0,2,0,0,2,0,282897,2,2,3,10260000,0,1e-06,852666.3727203647,852666.3727203647,282897,0,0,16219
10320000,NORMAL:0,0.0,10320000,0,0,0,49000.0,0,2,0,0,2,0,284553,2,2,3,10320000,0,1e-06,857738.2477203647,857738.2477203647,284553,0,0,16219
10380000,NORMAL:0,0.0,10380000,0,0,0,49000.0,0,2,0,0,2,0,286207,2,2,3,10380000,0,1e-06,862792.6227203647,862792.6227203647,286207,0,0,16219
10440000,NORMAL:0,0.0,10440000,0,0,0,49000.0,0,2,0,0,2,0,287863,2,2,3,10440000,0,1e-06,867869.4977203647,867869.4977203647,287863,0,0,16219
10500000,NORMAL:0,0.0,10500000,0,0,0,49000.0,0,2,0,0,2,0,289515,2,2,3,10500000,0,1e-06,872921.3727203647,872921.3727203647,289515,0,0,16219
10560000,NORMAL:0,0.0,10560000,0,0,0,49000.0,0,2,0,0,2,0,291172,2,2,3,10560000,0,1e-06,877994.4977203647,877994.4977203647,291172,0,0,16219
10620000,NORMAL:0,0.0,10620000,0,0,0,49000.0,0,2,0,0,2,0,292825,2,2,3,10620000,0,1e-06,883052.6227203647,883052.6227203647,292825,0,0,16219
10680000,NORMAL:0,0.0,10680000,0,0,0,49000.0,0,2,0,0,2,0,294481,2,2,3,10680000,0,1e-06,888119.4977203647,888119.4977203647,294481,0,0,16219
10740000,NORMAL:0,0.0,10740000,0,0,0,49000.0,0,2,0,0,2,0,296136,2,2,3,10740000,0,1e-06,893185.1227203647,893185.1227203647,296136,0,0,16219
10800000,NORMAL:0,0.0,10800000,0,0,0,49000.0,0,2,0,0,2,0,297788,2,2,3,10800000,0,1e-06,898241.9977203647,898241.9977203647,297788,0,0,16219
10860000,NORMAL:0,0.0,10860000,0,0,0,49000.0,0,2,0,0,2,0,299445,2,2,3,10860000,0,1e-06,903315.1227203647,903315.1227203647,299445,0,0,16219
10920000,NORMAL:0,0.0,10920000,0,0,0,49000.0,0,2,0,0,2,0,301099,2,2,3,10920000,0,1e-06,908374.4977203647,908374.4977203647,301099,0,0,16219
10980000,NORMAL:0,0.0,10980000,0,0,0,49000.0,0,2,0,0,2,0,302754,2,2,3,10980000,0,1e-06,913440.1227203647,913440.1227203647,302754,0,0,16219
11040000,NORMAL:0,0.0,11040000,0,0,0,49000.0,0,2,0,0,2,0,304410,2,2,3,11040000,0,1e-06,918511.9977203647,918511.9977203647,304410,0,0,16219
11100000,NORMAL:0,0.0,11100000,0,0,0,49000.0,0,2,0,0,2,0,306062,2,2,3,11100000,0,1e-06,923563.8727203647,923563.8727203647,306062,0,0,16219
11160000,NORMAL:0,0.0,11160000,0,0,0,49000.0,0,2,0,0,2,0,307718,2,2,3,11160000,0,1e-06,928635.7477203647,928635.7477203647,307718,0,0,16219
11220000,NORMAL:0,0.0,11220000,0,0,0,41333.333333333336,0,3,0,0,3,0,309372,3,3,2,11220000,0,1e-06,934042.9684650456,934042.9684650456,309372,0,0,16219
11280000,NORMAL:0,0.0,11280000,0,0,0,41333.333333333336,0,3,0,0,3,0,311029,3,3,2,11280000,0,1e-06,940130.7184650456,940130.7184650456,311029,0,0,16219
11340000,NORMAL:0,0.0,11340000,0,0,0,41333.333333333336,0,3,0,0,3,0,312680,3,3,2,11340000,0,1e-06,946191.4684650456,946191.4684650456,312680,0,0,16219
11400000,NORMAL:0,0.0,11400000,0,0,0,41333.333333333336,0,3,0,0,3,0,314336,3,3,2,11400000,0,1e-06,952277.7184650456,952277.7184650456,314336,0,0,16219
11460000,NORMAL:0,0.0,11460000,0,0,0,41333.333333333336,0,3,0,0,3,0,315992,3,3,2,11460000,0,1e-06,958357.9684650456,958357.9684650456,315992,0,0,16219
11520000,NORMAL:0,0.0,11520000,0,0,0,41333.333333333336,0,3,0,0,3,0,317645,3,3,2,11520000,0,1e-06,964427.7184650456,964427.7184650456,317645,0,0,16219
11580000,NORMAL:0,0.0,11580000,0,0,0,41333.333333333336,0,3,0,0,3,0,319301,3,3,3,11580000,0,1e-06,970507.9684650456,970507.9684650456,319301,0,0,16219
11640000,NORMAL:0,0.0,11640000,0,0,0,41333.333333333336,0,3,0,0,3,0,320955,3,3,3,11640000,0,1e-06,975572.3434650456,975572.3434650456,320955,0,0,16219
11700000,NORMAL:0,0.0,11700000,0,0,0,31500.0,0,4,0,0,4,0,322609,4,4,2,11700000,0,1e-06,981632.3142097264,981632.3142097264,322609,0,0,16219
11760000,NORMAL:0,0.0,11760000,0,0,0,31500.0,0,4,0,0,4,0,324264,4,4,2,11760000,0,1e-06,987705.0642097264,987705.0642097264,324264,0,0,16219
11820000,NORMAL:0,0.0,11820000,0,0,0,31500.0,0,4,0,0,4,0,325919,4,4,2,11820000,0,1e-06,993783.8142097264,993783.8142097264,325919,0,0,16219
11880000,NORMAL:0,0.0,11880000,0,0,0,31500.0,0,4,0,0,4,0,327575,4,4,2,11880000,0,1e-06,999870.0642097264,999870.0642097264,327575,0,0,16219
11940000,NORMAL:0,0.0,11940000,0,0,0,31500.0,0,4,0,0,4,0,329227,4,4,2,11940000,0,1e-06,1005932.3142097264,1005932.3142097264,329227,0,0,16219
12000000,NORMAL:0,0.0,12000000,0,0,0,31500.0,0,4,0,0,4,0,330884,4,4,2,12000000,0,1e-06,1012026.0642097264,1012026.0642097264,330884,0,0,16219
12060000,NORMAL:0,0.0,12060000,0,0,0,31500.0,0,4,0,0,4,0,332537,4,4,2,12060000,0,1e-06,1018089.8142097264,1018089.8142097264,332537,0,0,16219
12120000,NORMAL:0,0.0,12120000,0,0,0,31500.0,0,4,0,0,4,0,334193,4,4,2,12120000,0,1e-06,1024176.0642097264,1024176.0642097264,334193,0,0,16219
12180000,NORMAL:0,0.0,12180000,0,0,0,31500.0,0,4,0,0,4,0,335848,4,4,2,12180000,0,1e-06,1030248.8142097264,1030248.8142097264,335848,0,0,16219
12240000,NORMAL:0,0.0,12240000,0,0,0,31500.0,0,4,0,0,4,0,337501,4,4,2,12240000,0,1e-06,1036324.5642097264,1036324.5642097264,337501,0,0,16219
12300000,NORMAL:0,0.0,12300000,0,0,0,31500.0,0,4,0,0,4,0,339156,4,4,2,12300000,0,1e-06,1042403.3142097264,1042403.3142097264,339156,0,0,16219
12360000,NORMAL:0,0.0,12360000,0,0,0,31500.0,0,4,0,0,4,0,340811,4,4,2,12360000,0,1e-06,1048476.0642097264,1048476.0642097264,340811,0,0,16219
12420000,NORMAL:0,0.0,12420000,0,0,0,31500.0,0,4,0,0,4,0,342466,4,4,2,12420000,0,1e-06,1054560.8142097264,1054560.8142097264,342466,0,0,16219
12480000,NORMAL:0,0.0,12480000,0,0,0,31500.0,0,4,0,0,4,0,344120,4,4,2,12480000,0,1e-06,1060632.0642097264,1060632.0642097264,344120,0,0,16219
12540000,NORMAL:0,0.0,12540000,0,0,0,31500.0,0,4,0,0,4,0,345775,4,4,2,12540000,0,1e-06,1066710.8142097264,1066710.8142097264,345775,0,0,16219
12600000,NORMAL:0,0.0,12600000,0,0,0,31500.0,0,4,0,0,4,0,347429,4,4,2,12600000,0,1e-06,1072788.0642097264,1072788.0642097264,347429,0,0,16219
12660000,NORMAL:0,0.0,12660000,0,0,0,31500.0,0,4,0,0,4,0,349084,4,4,2,12660000,0,1e-06,1078860.8142097264,1078860.8142097264,349084,0,0,16219
12720000,NORMAL:0,0.0,12720000,0,0,0,31500.0,0,4,0,0,4,0,350740,4,4,2,12720000,0,1e-06,1084947.0642097264,1084947.0642097264,350740,0,0,16219
12780000,NORMAL:0,0.0,12780000,0,0,0,31500.0,0,4,0,0,4,0,352393,4,4,2,12780000,0,1e-06,1091016.8142097264,1091016.8142097264,352393,0,0,16219
12840000,NORMAL:0,0.0,12840000,0,0,0,31500.0,0,4,0,0,4,0,354049,4,4,2,12840000,0,1e-06,1097103.0642097264,1097103.0642097264,354049,0,0,16219
12900000,NORMAL:0,0.0,12900000,0,0,0,31500.0,0,4,0,0,4,0,355702,4,4,2,12900000,0,1e-06,1103166.8142097264,1103166.8142097264,355702,0,0,16219
12960000,NORMAL:0,0.0,12960000,0,0,0,31500.0,0,4,0,0,4,0,357358,4,4,2,12960000,0,1e-06,1109253.0642097264,1109253.0642097264,357358,0,0,16219
13020000,NORMAL:0,0.0,13020000,0,0,0,31500.0,0,4,0,0,4,0,359012,4,4,2,13020000,0,1e-06,1115324.3142097264,1115324.3142097264,359012,0,0,16219
13080000,NORMAL:0,0.0,13080000,0,0,0,31500.0,0,4,0,0,4,0,360667,4,4,2,13080000,0,1e-06,1121403.0642097264,1121403.0642097264,360667,0,0,16219
13140000,NORMAL:0,0.0,13140000,0,0,0,31500.0,0,4,0,0,4,0,362321,4,4,2,13140000,0,1e-06,1127480.3142097264,1127480.3142097264,362321,0,0,16219
13200000,NORMAL:0,0.0,13200000,0,0,0,27000.0,0,5,0,0,5,0,363976,5,5,1,13200000,0,1e-06,1134370.237082067,1134370.237082067,363976,0,0,16219
13260000,NORMAL:0,0.0,13260000,0,0,0,27000.0,0,5,0,0,5,0,365632,5,5,1,13260000,0,1e-06,1141463.862082067,1141463.862082067,365632,0,0,16219
13320000,NORMAL:0,0.0,13320000,0,0,0,27000.0,0,5,0,0,5,0,367286,5,5,1,13320000,0,1e-06,1148553.987082067,1148553.987082067,367286,0,0,16219
13380000,NORMAL:0,0.0,13380000,0,0,0,27000.0,0,5,0,0,5,0,368940,5,5,1,13380000,0,1e-06,1155637.112082067,1155637.112082067,368940,0,0,16219
13440000,NORMAL:0,0.0,13440000,0,0,0,27000.0,0,5,0,0,5,0,370595,5,5,1,13440000,0,1e-06,1162728.987082067,1162728.987082067,370595,0,0,16219
13500000,NORMAL:0,0.0,13500000,0,0,0,27000.0,0,5,0,0,5,0,372248,5,5,1,13500000,0,1e-06,1169810.362082067,1169810.362082067,372248,0,0,16219
13560000,NORMAL:0,0.0,13560000,0,0,0,27000.0,0,5,0,0,5,0,373906,5,5,1,13560000,0,1e-06,1176921.487082067,1176921.487082067,373906,0,0,16219
13620000,NORMAL:0,0.0,13620000,0,0,0,27000.0,0,5,0,0,5,0,375558,5,5,1,13620000,0,1e-06,1183994.112082067,1183994.112082067,375558,0,0,16219
13680000,NORMAL:0,0.0,13680000,0,0,0,27000.0,0,5,0,0,5,0,377214,5,5,1,13680000,0,1e-06,1191094.737082067,1191094.737082067,377214,0,0,16219
13740000,NORMAL:0,0.0,13740000,0,0,0,27000.0,0,5,0,0,5,0,378868,5,5,1,13740000,0,1e-06,1198177.862082067,1198177.862082067,378868,0,0,16219
13800000,NORMAL:0,0.0,13800000,0,0,0,27000.0,0,5,0,0,5,0,380523,5,5,1,13800000,0,1e-06,1205269.737082067,1205269.737082067,380523,0,0,16219
13860000,NORMAL:0,0.0,13860000,0,0,0,27000.0,0,5,0,0,5,0,382177,5,5,1,13860000,0,1e-06,1212352.862082067,1212352.862082067,382177,0,0,16219
13920000,NORMAL:0,0.0,13920000,0,0,0,27000.0,0,5,0,0,5,0,383831,5,5,1,13920000,0,1e-06,1219442.987082067,1219442.987082067,383831,0,0,16219
13980000,NORMAL:0,0.0,13980000,0,0,0,27000.0,0,5,0,0,5,0,385488,5,5,1,13980000,0,1e-06,1226545.362082067,1226545.362082067,385488,0,0,16219
14040000,NORMAL:0,0.0,14040000,0,0,0,27000.0,0,5,0,0,5,0,387141,5,5,1,14040000,0,1e-06,1233626.737082067,1233626.737082067,387141,0,0,16219
14100000,NORMAL:0,0.0,14100000,0,0,0,27000.0,0,5,0,0,5,0,388796,5,5,1,14100000,0,1e-06,1240718.612082067,1240718.612082067,388796,0,0,16219
14160000,NORMAL:0,0.0,14160000,0,0,0,27000.0,0,5,0,0,5,0,390452,5,5,1,14160000,0,1e-06,1247812.237082067,1247812.237082067,390452,0,0,16219
14220000,NORMAL:0,0.0,14220000,0,0,0,27000.0,0,5,0,0,5,0,392104,5,5,1,14220000,0,1e-06,1254891.862082067,1254891.862082067,392104,0,0,16219
14280000,NORMAL:0,0.0,14280000,0,0,0,27000.0,0,5,0,0,5,0,393760,5,5,1,14280000,0,1e-06,1261985.487082067,1261985.487082067,393760,0,0,16219
14340000,NORMAL:0,0.0,14340000,0,0,0,27000.0,0,5,0,0,5,0,395415,5,5,1,14340000,0,1e-06,1269077.362082067,1269077.362082067,395415,0,0,16219
14400000,NORMAL:0,0.0,14400000,0,0,0,27000.0,0,5,0,0,5,0,397070,5,5,1,14400000,0,1e-06,1276176.237082067,1276176.237082067,397070,0,0,16219
14460000,NORMAL:0,0.0,14460000,0,0,0,27000.0,0,5,0,0,5,0,398725,5,5,1,14460000,0,1e-06,1283261.112082067,1283261.112082067,398725,0,0,16219
14520000,NORMAL:0,0.0,14520000,0,0,0,27000.0,0,5,0,0,5,0,400379,5,5,1,14520000,0,1e-06,1290351.237082067,1290351.237082067,400379,0,0,16219
14580000,NORMAL:0,0.0,14580000,0,0,0,27000.0,0,5,0,0,5,0,402033,5,5,1,14580000,0,1e-06,1297434.362082067,1297434.362082067,402033,0,0,16219
14640000,NORMAL:0,0.0,14640000,0,0,0,27000.0,0,5,0,0,5,0,403688,5,5,1,14640000,0,1e-06,1304526.237082067,1304526.237082067,403688,0,0,16219
14700000,NORMAL:0,0.0,14700000,0,0,0,27000.0,0,5,0,0,5,0,405342,5,5,1,14700000,0,1e-06,1311609.362082067,1311609.362082067,405342,0,0,16219
14760000,NORMAL:0,0.0,14760000,0,0,0,27000.0,0,5,0,0,5,0,406997,5,5,1,14760000,0,1e-06,1318708.237082067,1318708.237082067,406997,0,0,16219
14820000,NORMAL:0,0.0,14820000,0,0,0,27000.0,0,5,0,0,5,0,408652,5,5,1,14820000,0,1e-06,1325800.112082067,1325800.112082067,408652,0,0,16219
14880000,NORMAL:0,0.0,14880000,0,0,0,27000.0,0,5,0,0,5,0,410308,5,5,1,14880000,0,1e-06,1332893.737082067,1332893.737082067,410308,0,0,16219
14940000,NORMAL:0,0.0,14940000,0,0,0,22833.333333333332,0,6,33000,0,6,0,411961,6,6,0,14907000,33000,1e-06,1340527.9099544075,1340527.9099544075,411961,0,0,16219
15000000,NORMAL:0,0.0,15000000,0,0,0,22833.333333333332,0,6,93000,0,6,0,413616,6,6,0,14907000,93000,1e-06,1348632.9099544075,1348632.9099544075,413616,0,0,16219
15060000,NORMAL:0,0.0,15060000,0,0,0,22833.333333333332,0,6,153000,0,6,0,415270,6,6,0,14907000,153000,1e-06,1356727.9099544075,1356727.9099544075,415270,0,0,16219
15120000,NORMAL:0,0.0,15120000,0,0,0,22833.333333333332,0,6,213000,0,6,0,416925,6,6,0,14907000,213000,1e-06,1364840.9099544075,1364840.9099544075,416925,0,0,16219
15180000,NORMAL:0,0.0,15180000,0,0,0,22833.333333333332,0,6,273000,0,6,0,418580,6,6,0,14907000,273000,1e-06,1372937.9099544075,1372937.9099544075,418580,0,0,16219
15240000,NORMAL:0,0.0,15240000,0,0,0,22833.333333333332,0,6,333000,0,6,0,420236,6,6,0,14907000,333000,1e-06,1381052.9099544075,1381052.9099544075,420236,0,0,16219
15300000,NORMAL:0,0.0,15300000,0,0,0,22833.333333333332,0,6,393000,0,6,0,421889,6,6,0,14907000,393000,1e-06,1389145.9099544075,1389145.9099544075,421889,0,0,16219
15360000,NORMAL:0,0.0,15360000,0,0,0,22833.333333333332,0,6,453000,0,6,0,423544,6,6,0,14907000,453000,1e-06,1397250.9099544075,1397250.9099544075,423544,0,0,16219
15420000,NORMAL:0,0.0,15420000,0,0,0,22833.333333333332,0,6,513000,0,6,0,425198,6,6,0,14907000,513000,1e-06,1405345.9099544075,1405345.9099544075,425198,0,0,16219
15480000,NORMAL:0,0.0,15480000,0,0,0,22833.333333333332,0,6,573000,0,6,0,426853,6,6,0,14907000,573000,1e-06,1413450.9099544075,1413450.9099544075,426853,0,0,16219
15540000,NORMAL:0,0.0,15540000,0,0,0,22833.333333333332,0,6,633000,0,6,0,428508,6,6,0,14907000,633000,1e-06,1421555.9099544075,1421555.9099544075,428508,0,0,16219
15600000,NORMAL:0,0.0,15600000,0,0,0,22833.333333333332,0,6,693000,0,6,0,430164,6,6,0,14907000,693000,1e-06,1429670.9099544075,1429670.9099544075,430164,0,0,16219
15660000,NORMAL:0,0.0,15660000,0,0,0,22833.333333333332,0,6,753000,0,6,0,431817,6,6,0,14907000,753000,1e-06,1437763.9099544075,1437763.9099544075,431817,0,0,16219
15720000,NORMAL:0,0.0,15720000,0,0,0,22833.333333333332,0,6,813000,0,6,0,433472,6,6,0,14907000,813000,1e-06,1445868.9099544075,1445868.9099544075,433472,0,0,16219
15780000,NORMAL:0,0.0,15780000,0,0,0,22833.333333333332,0,6,873000,0,6,0,435127,6,6,0,14907000,873000,1e-06,1453965.9099544075,1453965.9099544075,435127,0,0,16219
15840000,NORMAL:0,0.0,15840000,0,0,0,22833.333333333332,0,6,933000,0,6,0,436781,6,6,0,14907000,933000,1e-06,1462068.9099544075,1462068.9099544075,436781,0,0,16219
15900000,NORMAL:0,0.0,15900000,0,0,0,22833.333333333332,0,6,993000,0,6,0,438435,6,6,0,14907000,993000,1e-06,1470171.9099544075,1470171.9099544075,438435,0,0,16219
15960000,NORMAL:0,0.0,15960000,0,0,0,22833.333333333332,0,6,1053000,0,6,0,440091,6,6,0,14907000,1053000,1e-06,1478278.9099544075,1478278.9099544075,440091,0,0,16219
16020000,NORMAL:0,0.0,16020000,0,0,0,22833.333333333332,0,6,1113000,0,6,0,441745,6,6,0,14907000,1113000,1e-06,1486381.9099544075,1486381.9099544075,441745,0,0,16219
16080000,NORMAL:0,0.0,16080000,0,0,0,22833.333333333332,0,6,1173000,0,6,0,443401,6,6,0,14907000,1173000,1e-06,1494488.9099544075,1494488.9099544075,443401,0,0,16219
16140000,NORMAL:0,0.0,16140000,0,0,0,22833.333333333332,0,6,1233000,0,6,0,445055,6,6,0,14907000,1233000,1e-06,1502583.9099544075,1502583.9099544075,445055,0,0,16219
16200000,NORMAL:0,0.0,16200000,0,0,0,22833.333333333332,0,6,1293000,0,6,0,446708,6,6,0,14907000,1293000,1e-06,1510684.9099544075,1510684.9099544075,446708,0,0,16219
16260000,NORMAL:0,0.0,16260000,0,0,0,22833.333333333332,0,6,1353000,0,6,0,448363,6,6,0,14907000,1353000,1e-06,1518781.9099544075,1518781.9099544075,448363,0,0,16219
16320000,NORMAL:0,0.0,16320000,0,0,0,22833.333333333332,0,6,1413000,0,6,0,450019,6,6,0,14907000,1413000,1e-06,1526896.9099544075,1526896.9099544075,450019,0,0,16219
16380000,NORMAL:0,0.0,16380000,0,0,0,22833.333333333332,0,6,1473000,0,6,0,451673,6,6,0,14907000,1473000,1e-06,1534991.9099544075,1534991.9099544075,451673,0,0,16219
16440000,NORMAL:0,0.0,16440000,0,0,0,22833.333333333332,0,6,1533000,0,6,0,453329,6,6,0,14907000,1533000,1e-06,1543106.9099544075,1543106.9099544075,453329,0,0,16219
16500000,NORMAL:0,0.0,16500000,0,0,0,22833.333333333332,0,6,1593000,0,6,0,454982,6,6,0,14907000,1593000,1e-06,1551199.9099544075,1551199.9099544075,454982,0,0,16219
16560000,NORMAL:0,0.0,16560000,0,0,0,22833.333333333332,0,6,1653000,0,6,0,456637,6,6,0,14907000,1653000,1e-06,1559304.9099544075,1559304.9099544075,456637,0,0,16219
16620000,NORMAL:0,0.0,16620000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,458291,6,6,1,14927000,1693000,1e-06,1567066.0349544075,1567066.0349544075,458291,0,0,16219
16680000,NORMAL:0,0.0,16680000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,459948,6,6,1,14987000,1693000,1e-06,1574168.4099544075,1574168.4099544075,459948,0,0,16219
16740000,NORMAL:0,0.0,16740000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,461602,6,6,1,15047000,1693000,1e-06,1581258.5349544075,1581258.5349544075,461602,0,0,16219
16800000,NORMAL:0,0.0,16800000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,463255,6,6,1,15107000,1693000,1e-06,1588339.9099544075,1588339.9099544075,463255,0,0,16219
16860000,NORMAL:0,0.0,16860000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,464911,6,6,1,15167000,1693000,1e-06,1595433.5349544075,1595433.5349544075,464911,0,0,16219
16920000,NORMAL:0,0.0,16920000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,466565,6,6,1,15227000,1693000,1e-06,1602523.6599544075,1602523.6599544075,466565,0,0,16219
16980000,NORMAL:0,0.0,16980000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,468220,6,6,1,15287000,1693000,1e-06,1609608.5349544075,1609608.5349544075,468220,0,0,16219
17040000,NORMAL:0,0.0,17040000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,469874,6,6,1,15347000,1693000,1e-06,1616698.6599544075,1616698.6599544075,469874,0,0,16219
17100000,NORMAL:0,0.0,17100000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,471528,6,6,2,15407000,1693000,1e-06,1622816.5349544075,1622816.5349544075,471528,0,0,16219
17160000,NORMAL:0,0.0,17160000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,473185,6,6,2,15467000,1693000,1e-06,1628904.2849544075,1628904.2849544075,473185,0,0,16219
17220000,NORMAL:0,0.0,17220000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,474838,6,6,2,15527000,1693000,1e-06,1634968.0349544075,1634968.0349544075,474838,0,0,16219
17280000,NORMAL:0,0.0,17280000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,476494,6,6,2,15587000,1693000,1e-06,1641054.2849544075,1641054.2849544075,476494,0,0,16219
17340000,NORMAL:0,0.0,17340000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,478147,6,6,2,15647000,1693000,1e-06,1647124.0349544075,1647124.0349544075,478147,0,0,16219
17400000,NORMAL:0,0.0,17400000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,479802,6,6,2,15707000,1693000,1e-06,1653202.7849544075,1653202.7849544075,479802,0,0,16219
17460000,NORMAL:0,0.0,17460000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,481457,6,6,2,15767000,1693000,1e-06,1659281.5349544075,1659281.5349544075,481457,0,0,16219
17520000,NORMAL:0,0.0,17520000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,483112,6,6,2,15827000,1693000,1e-06,1665360.2849544075,1665360.2849544075,483112,0,0,16219
17580000,NORMAL:0,0.0,17580000,0,0,0,22833.333333333332,0,6,1693000,0,6,0,484768,6,6,2,15887000,1693000,1e-06,1671440.5349544075,1671440.5349544075,484768,0,0,16219
